Name,Package URL,Github,Downloads
PyHive,https://pypi.org/project/PyHive/,https://github.com/dropbox/PyHive,2832730
types-protobuf,https://pypi.org/project/types-protobuf/,https://github.com/python/typeshed,2818262
django-filter,https://pypi.org/project/django-filter/,https://github.com/carltongibson/django-filter,2818051
marshmallow-dataclass,https://pypi.org/project/marshmallow-dataclass/,https://github.com/lovasoa/marshmallow_dataclass,2816435
elastic-transport,https://pypi.org/project/elastic-transport/,https://github.com/elastic/elastic-transport-python,2814400
parse-type,https://pypi.org/project/parse-type/,https://github.com/jenisys/parse_type,2807884
types-python-dateutil,https://pypi.org/project/types-python-dateutil/,https://github.com/python/typeshed,2803396
boltons,https://pypi.org/project/boltons/,https://github.com/mahmoud/boltons,2795253
python-docx,https://pypi.org/project/python-docx/,https://github.com/python-openxml/python-docx,2785964
twilio,https://pypi.org/project/twilio/,https://github.com/twilio/twilio-python/,2783230
PGPy,https://pypi.org/project/PGPy/,https://github.com/SecurityInnovation/PGPy,2782184
uuid,https://pypi.org/project/uuid/,http://zesty.ca/python/,2780951
google-cloud-vision,https://pypi.org/project/google-cloud-vision/,https://github.com/googleapis/python-vision,2779605
korean-lunar-calendar,https://pypi.org/project/korean-lunar-calendar/,https://github.com/usingsky/korean_lunar_calendar_py,2770203
azure-eventgrid,https://pypi.org/project/azure-eventgrid/,https://github.com/Azure/azure-sdk-for-python,2766739
async_generator,https://pypi.org/project/async_generator/,https://github.com/python-trio/async_generator,2748448
globus-sdk,https://pypi.org/project/globus-sdk/,https://github.com/globus/globus-sdk-python,2726951
apache-airflow-providers-imap,https://pypi.org/project/apache-airflow-providers-imap/,https://github.com/apache/airflow,2723093
pathlib,https://pypi.org/project/pathlib/,https://pathlib.readthedocs.org/,2716542
sentence-transformers,https://pypi.org/project/sentence-transformers/,https://github.com/UKPLab/sentence-transformers,2712281
mkdocs-material,https://pypi.org/project/mkdocs-material/,https://squidfunk.github.io/mkdocs-material/,2710379
aws-xray-sdk,https://pypi.org/project/aws-xray-sdk/,https://github.com/aws/aws-xray-sdk-python,2701515
resolvelib,https://pypi.org/project/resolvelib/,https://github.com/sarugaku/resolvelib,2669101
linkify-it-py,https://pypi.org/project/linkify-it-py/,https://github.com/tsutsu3/linkify-it-py,2667775
setuptools-rust,https://pypi.org/project/setuptools-rust/,https://github.com/PyO3/setuptools-rust,2665715
google,https://pypi.org/project/google/,http://breakingcode.wordpress.com/,2664203
terminaltables,https://pypi.org/project/terminaltables/,https://github.com/matthewdeanmartin/terminaltables,2661017
keystoneauth1,https://pypi.org/project/keystoneauth1/,https://docs.openstack.org/keystoneauth/latest/,2660317
apache-airflow-providers-ftp,https://pypi.org/project/apache-airflow-providers-ftp/,https://github.com/apache/airflow,2632027
javaproperties,https://pypi.org/project/javaproperties/,https://github.com/jwodder/javaproperties,2629285
sqlalchemy-redshift,https://pypi.org/project/sqlalchemy-redshift/,https://github.com/sqlalchemy-redshift/sqlalchemy-redshift,2623755
jdcal,https://pypi.org/project/jdcal/,https://github.com/phn/jdcal,2622760
pep517,https://pypi.org/project/pep517/,https://github.com/pypa/pep517,2614323
incremental,https://pypi.org/project/incremental/,https://github.com/twisted/incremental,2602143
limits,https://pypi.org/project/limits/,https://github.com/alisaifee/limits,2601485
unittest-xml-reporting,https://pypi.org/project/unittest-xml-reporting/,http://github.com/xmlrunner/unittest-xml-reporting/tree/master/,2599226
frozendict,https://pypi.org/project/frozendict/,https://github.com/Marco-Sulla/python-frozendict,2596515
azure-storage-file,https://pypi.org/project/azure-storage-file/,https://github.com/Azure/azure-storage-python,2594513
service-identity,https://pypi.org/project/service-identity/,https://github.com/pyca/service-identity,2568182
factory-boy,https://pypi.org/project/factory-boy/,https://github.com/FactoryBoy/factory_boy,2557544
google-cloud,https://pypi.org/project/google-cloud/,https://github.com/GoogleCloudPlatform/google-cloud-python,2554434
ml-dtypes,https://pypi.org/project/ml-dtypes/,https://github.com/jax-ml/ml_dtypes,2551529
addict,https://pypi.org/project/addict/,https://github.com/mewwts/addict,2545929
uc-micro-py,https://pypi.org/project/uc-micro-py/,https://github.com/tsutsu3/uc.micro-py,2510145
shortuuid,https://pypi.org/project/shortuuid/,https://github.com/skorokithakis/shortuuid/,2502790
pypandoc,https://pypi.org/project/pypandoc/,https://github.com/JessicaTegner/pypandoc,2499836
blessed,https://pypi.org/project/blessed/,https://github.com/jquast/blessed,2491125
azure-synapse-artifacts,https://pypi.org/project/azure-synapse-artifacts/,https://github.com/Azure/azure-sdk-for-python,2489976
cx-Oracle,https://pypi.org/project/cx-Oracle/,https://github.com/oracle/python-cx_Oracle,2487736
azure-mgmt-apimanagement,https://pypi.org/project/azure-mgmt-apimanagement/,https://github.com/Azure/azure-sdk-for-python,2484607
requests-ntlm,https://pypi.org/project/requests-ntlm/,https://github.com/requests/requests-ntlm,2483332
django-extensions,https://pypi.org/project/django-extensions/,https://github.com/django-extensions/django-extensions,2482582
apache-airflow-providers-amazon,https://pypi.org/project/apache-airflow-providers-amazon/,https://github.com/apache/airflow,2476905
python-keystoneclient,https://pypi.org/project/python-keystoneclient/,https://docs.openstack.org/python-keystoneclient/latest/,2470926
bracex,https://pypi.org/project/bracex/,https://github.com/facelessuser/bracex,2470088
azure-mgmt-redhatopenshift,https://pypi.org/project/azure-mgmt-redhatopenshift/,https://github.com/Azure/azure-sdk-for-python,2458676
cmdstanpy,https://pypi.org/project/cmdstanpy/,https://github.com/stan-dev/cmdstanpy,2457013
apache-airflow-providers-sqlite,https://pypi.org/project/apache-airflow-providers-sqlite/,https://github.com/apache/airflow,2455333
cookiecutter,https://pypi.org/project/cookiecutter/,https://github.com/cookiecutter/cookiecutter,2452807
types-cryptography,https://pypi.org/project/types-cryptography/,https://github.com/python/typeshed,2452732
db-contrib-tool,https://pypi.org/project/db-contrib-tool/,https://github.com/10gen/db-contrib-tool,2447663
Flask-Session,https://pypi.org/project/Flask-Session/,https://github.com/pallets-eco/flask-session/,2445724
timezonefinder,https://pypi.org/project/timezonefinder/,https://timezonefinder.michelfe.it/gui,2433890
magicattr,https://pypi.org/project/magicattr/,https://github.com/frmdstryr/magicattr,2420955
pymsteams,https://pypi.org/project/pymsteams/,https://github.com/rveachkc/pymsteams,2414760
pylint-plugin-utils,https://pypi.org/project/pylint-plugin-utils/,https://github.com/PyCQA/pylint-plugin-utils,2414577
voluptuous,https://pypi.org/project/voluptuous/,https://github.com/alecthomas/voluptuous,2409034
langsmith,https://pypi.org/project/langsmith/,https://smith.langchain.com/,2404794
azure-mgmt-privatedns,https://pypi.org/project/azure-mgmt-privatedns/,https://github.com/Azure/azure-sdk-for-python,2402909
azure-mgmt-netapp,https://pypi.org/project/azure-mgmt-netapp/,https://github.com/Azure/azure-sdk-for-python,2400131
cinemagoer,https://pypi.org/project/cinemagoer/,https://github.com/cinemagoer/cinemagoer,2399802
passlib,https://pypi.org/project/passlib/,https://passlib.readthedocs.io,2395253
IMDbPY,https://pypi.org/project/IMDbPY/,https://github.com/cinemagoer/cinemagoer,2391931
emoji,https://pypi.org/project/emoji/,https://github.com/carpedm20/emoji/,2383481
databricks-api,https://pypi.org/project/databricks-api/,https://github.com/crflynn/databricks-api,2382135
newrelic,https://pypi.org/project/newrelic/,https://github.com/newrelic/newrelic-python-agent,2378645
azure-mgmt-sqlvirtualmachine,https://pypi.org/project/azure-mgmt-sqlvirtualmachine/,https://github.com/Azure/azure-sdk-for-python,2372573
configobj,https://pypi.org/project/configobj/,https://github.com/DiffSK/configobj,2371554
bandit,https://pypi.org/project/bandit/,https://github.com/PyCQA/bandit,2370294
ultralytics,https://pypi.org/project/ultralytics/,https://github.com/ultralytics/ultralytics,2369937
w3lib,https://pypi.org/project/w3lib/,https://github.com/scrapy/w3lib,2369263
google-cloud-datacatalog,https://pypi.org/project/google-cloud-datacatalog/,https://github.com/googleapis/google-cloud-python,2366580
DIRAC,https://pypi.org/project/DIRAC/,https://github.com/DIRACGrid/DIRAC/,2363870
backports.functools-lru-cache,https://pypi.org/project/backports.functools-lru-cache/,https://github.com/jaraco/backports.functools_lru_cache,2359061
azure-mgmt-hdinsight,https://pypi.org/project/azure-mgmt-hdinsight/,https://github.com/Azure/azure-sdk-for-python,2358626
azure-mgmt-security,https://pypi.org/project/azure-mgmt-security/,https://github.com/Azure/azure-sdk-for-python,2355039
tableauserverclient,https://pypi.org/project/tableauserverclient/,https://github.com/tableau/server-client-python,2351592
azure-mgmt-kusto,https://pypi.org/project/azure-mgmt-kusto/,https://github.com/Azure/azure-sdk-for-python,2344848
Automat,https://pypi.org/project/Automat/,https://github.com/glyph/Automat,2336647
azure-synapse-spark,https://pypi.org/project/azure-synapse-spark/,https://github.com/Azure/azure-sdk-for-python,2335750
PyPika,https://pypi.org/project/PyPika/,https://github.com/kayak/pypika,2313181
pydash,https://pypi.org/project/pydash/,https://github.com/dgilland/pydash,2312136
azure-mgmt-appconfiguration,https://pypi.org/project/azure-mgmt-appconfiguration/,https://github.com/Azure/azure-sdk-for-python,2311815
