Name,Package URL,Github, Dependent Packages Count
net.jodah:typetools,http://github.com/jhalterman/typetools/,https://github.com/jhalterman/typetools,154
net.glxn:qrgen,http://kenglxn.github.io/QRGen/,https://github.com/kenglxn/QRGen,27
org.jboss.ejb3:jboss-ejb3-ext-api,http://www.jboss.org/ejb3/,https://github.com/jbossejb3/jboss-ejb3-ext-api,108
com.balysv:material-ripple,https://github.com/balysv/material-ripple,https://github.com/balysv/material-ripple,4
com.pierfrancescosoffritti.androidyoutubeplayer:core,https://github.com/PierfrancescoSoffritti/android-youtube-player,https://github.com/PierfrancescoSoffritti/android-youtube-player,3
eu.hansolo:tilesfx,https://github.com/HanSolo/tilesfx/wiki,https://github.com/HanSolo/tilesfx,6
com.vladsch.flexmark:flexmark-all,https://github.com/vsch/flexmark-java,https://github.com/vsch/flexmark-java,260
org.cryptacular:cryptacular,http://www.cryptacular.org,https://github.com/vt-middleware/cryptacular,164
org.springframework.security:spring-security-oauth2-authorization-server,https://spring.io/projects/spring-authorization-server,https://github.com/spring-projects/spring-authorization-server,22
com.notnoop.apns:apns,http://notnoop.github.com/java-apns,https://github.com/notnoop/java-apns,36
org.spongepowered:spongeapi,https://www.spongepowered.org,https://github.com/SpongePowered/SpongeAPI,37
com.facebook.infer.annotation:infer-annotation,http://fbinfer.com/,https://github.com/facebook/infer,27
net.objecthunter:exp4j,http://www.objecthunter.net/exp4j,https://github.com/fasseg/exp4j,19
com.liferay.portal:portal-service,http://www.liferay.com,https://github.com/liferay/liferay-portal,134
ch.acra:acra,http://acra.ch,https://github.com/ACRA/acra,8
org.springframework.security:spring-security-rsa,http://github.com/spring-projects/spring-security-oauth,https://github.com/spring-projects/spring-security-rsa,494
com.couchbase.client:couchbase-spring-cache,https://github.com/couchbaselabs/couchbase-spring-cache,https://github.com/couchbaselabs/couchbase-spring-cache,34
org.gebish:geb-spock,http://www.gebish.org,https://github.com/geb/geb,15
net.i2p.crypto:eddsa,https://github.com/str4d/ed25519-java,https://github.com/str4d/ed25519-java,137
org.bitcoinj:bitcoinj-core,https://bitcoinj.org/,https://github.com/bitcoinj/bitcoinj,83
biz.aQute:bndlib,http://www.aQute.biz/Code/Bnd,https://github.com/bndtools/bnd,229
com.github.java-json-tools:json-schema-validator,https://github.com/java-json-tools/json-schema-validator,https://github.com/java-json-tools/json-schema-validator,169
com.pnikosis:materialish-progress,https://github.com/pnikosis/materialish-progress,https://github.com/pnikosis/materialish-progress,12
org.apache.maven.doxia:doxia-sink-api,https://maven.apache.org/doxia/doxia/,https://github.com/apache/maven-doxia,180
org.nutz:nutz,http://nutzam.com,https://github.com/nutzam/nutz,95
net.synedra:validatorfx,https://github.com/effad/ValidatorFX,https://github.com/effad/ValidatorFX,0
com.amazon.redshift:redshift-jdbc42,https://github.com/aws/amazon-redshift-jdbc-driver,https://github.com/aws/amazon-redshift-jdbc-driver,41
org.hibernate:hibernate-tools,http://hibernate.org/tools/,https://github.com/hibernate/hibernate-tools,47
org.apache.maven.plugins:maven-jar-plugin,https://maven.apache.org/plugins/,https://github.com/apache/maven-jar-plugin,43
io.sentry:sentry,https://github.com/getsentry/sentry-java,https://github.com/getsentry/sentry-java,94
io.debezium:debezium-connector-mysql,https://debezium.io,https://github.com/debezium/debezium,52
org.projectlombok:lombok-mapstruct-binding,https://projectlombok.org,https://github.com/rzwitserloot/lombok,10
com.netflix.nebula:gradle-extra-configurations-plugin,https://github.com/nebula-plugins/gradle-extra-configurations-plugin,https://github.com/nebula-plugins/gradle-extra-configurations-plugin,6
org.apache.uima:uimaj-core,https://uima.apache.org,https://github.com/apache/uima-uimaj,483
javax.money:money-api,https://javamoney.github.io/,https://github.com/JavaMoney/jsr354-api,101
com.jakewharton.picasso:picasso2-okhttp3-downloader,http://nexus.sonatype.org/oss-repository-hosting.html,https://github.com/JakeWharton/picasso2-okhttp3-downloader,5
org.fusesource.stompjms:stompjms-client,http://stompjms.fusesource.org/,https://github.com/fusesource/stompjms,8
me.paulschwarz:spring-dotenv,https://github.com/paulschwarz/spring-dotenv,https://github.com/paulschwarz/spring-dotenv,1
org.joml:joml,http://joml.org,https://github.com/JOML-CI/JOML,37
com.github.jai-imageio:jai-imageio-core,https://github.com/jai-imageio/jai-imageio-core,https://github.com/jai-imageio/jai-imageio-core,82
org.javamoney:moneta,http://javamoney.org,https://github.com/JavaMoney/jsr354-ri,84
org.jvnet.jaxb2_commons:jaxb2-basics-runtime,https://github.com/highsource/jaxb2-basics,https://github.com/highsource/jaxb2-basics,442
com.github.chrisbanes.photoview:library,https://github.com/chrisbanes/PhotoView,https://github.com/chrisbanes/PhotoView,10
io.wcm:io.wcm.testing.aem-mock.junit5,https://wcm.io/testing/aem-mock/,https://github.com/wcm-io/wcm-io-tooling,60
ca.uhn.hapi.fhir:hapi-fhir-structures-r4,https://hapifhir.io,https://github.com/hapifhir/hapi-fhir,81
org.fluentlenium:fluentlenium-core,https://github.com/FluentLenium/FluentLenium,https://github.com/FluentLenium/FluentLenium,46
org.eclipse.paho:org.eclipse.paho.android.service,http://www.eclipse.org/paho,https://github.com/eclipse/paho.mqtt.android,21
io.swagger.parser.v3:swagger-parser,http://nexus.sonatype.org/oss-repository-hosting.html,https://github.com/swagger-api/swagger-parser,186
org.bytedeco:javacv-platform,http://bytedeco.org/javacpp-presets/,https://github.com/bytedeco/javacpp-presets,36
com.netflix.nebula:gradle-info-plugin,https://github.com/nebula-plugins/gradle-info-plugin,https://github.com/nebula-plugins/gradle-info-plugin,13
com.orientechnologies:orientdb-client,http://www.orientdb.com,https://github.com/orientechnologies/orientdb,57
org.perf4j:perf4j,http://www.perf4j.org,https://github.com/perf4j/perf4j,70
com.mapbox.mapboxsdk:mapbox-android-sdk,https://github.com/mapbox/mapbox-gl-native,https://github.com/mapbox/mapbox-gl-native,47
