Name,Package URL,Github,ecosystem,goodFirstIssue
org.scala-sbt:compiler-interface,https://github.com/sbt/zinc,https://github.com/sbt/zinc,maven,true
org.codehaus.plexus:plexus-classworlds,https://codehaus-plexus.github.io/,https://github.com/codehaus-plexus/plexus-classworlds,maven,false
ma.glasnost.orika:orika-core,http://code.google.com/p/orika,https://github.com/orika-mapper/orika,maven,false
org.scala-sbt:launcher-interface,https://scala-sbt.org,https://github.com/sbt/launcher,maven,false
org.webjars:angular-ui-router,http://webjars.org,https://github.com/webjars/angular-ui-router,maven,false
org.scala-sbt:sbt,https://github.com/sbt/sbt,https://github.com/sbt/sbt,maven,true
org.jpmml:pmml-model,http://www.jpmml.org,https://github.com/jpmml/jpmml-model,maven,false
org.codehaus.woodstox:stax2-api,http://github.com/FasterXML/stax2-api,https://github.com/FasterXML/stax2-api,maven,false
org.apache.maven.shared:maven-common-artifact-filters,https://maven.apache.org/shared/,https://github.com/apache/maven-common-artifact-filters,maven,true
org.springframework.roo:org.springframework.roo.annotations,http://projects.spring.io/spring-roo/,https://github.com/spring-projects/spring-roo,maven,false
org.apache.activemq:artemis-jms-client,https://activemq.apache.org/components/artemis/,https://github.com/apache/activemq-artemis,maven,false
com.journeyapps:zxing-android-embedded,https://github.com/journeyapps/zxing-android-embedded,https://github.com/journeyapps/zxing-android-embedded,maven,false
com.fasterxml.jackson.module:jackson-module-scala_2.11,https://github.com/FasterXML/jackson-module-scala,https://github.com/FasterXML/jackson-module-scala,maven,true
de.javakaffee:kryo-serializers,https://github.com/magro/kryo-serializers,https://github.com/magro/kryo-serializers,maven,false
com.github.tobato:fastdfs-client,https://github.com/tobato/FastDFS_Client,https://github.com/tobato/FastDFS_Client,maven,false
com.google.jimfs:jimfs,https://github.com/google/jimfs,https://github.com/google/jimfs,maven,false
io.micronaut:micronaut-http-client,https://micronaut.io,https://github.com/micronaut-projects/micronaut-core,maven,true
org.apache.directory.server:apacheds-protocol-ldap,https://directory.apache.org/apacheds/1.5,https://github.com/apache/directory-server,maven,false
org.asciidoctor:asciidoctorj,https://github.com/asciidoctor/asciidoctorj,https://github.com/asciidoctor/asciidoctorj,maven,false
pl.droidsonroids.gif:android-gif-drawable,https://github.com/koral--/android-gif-drawable,https://github.com/koral--/android-gif-drawable,maven,false
org.activiti:activiti-engine,http://activiti.org,https://github.com/Activiti/Activiti,maven,false
org.jgrapht:jgrapht-core,http://www.jgrapht.org,https://github.com/jgrapht/jgrapht,maven,false
com.sun.xml.ws:jaxws-rt,https://projects.eclipse.org/projects/ee4j,https://github.com/eclipse-ee4j/metro-jax-ws,maven,true
org.jboss.spec.javax.transaction:jboss-transaction-api_1.1_spec,http://www.jboss.org,https://github.com/jboss/jboss-transaction-api_spec,maven,false
org.hibernate:hibernate-search-orm,http://search.hibernate.org,https://github.com/hibernate/hibernate-search,maven,false
com.nhaarman.mockitokotlin2:mockito-kotlin,https://github.com/nhaarman/mockito-kotlin,https://github.com/nhaarman/mockito-kotlin,maven,false
io.reactivex.rxjava2:rxkotlin,https://github.com/ReactiveX/RxKotlin,https://github.com/ReactiveX/RxKotlin,maven,false
com.sun.xml.messaging.saaj:saaj-impl,https://projects.eclipse.org/projects/ee4j,https://github.com/eclipse-ee4j/metro-saaj,maven,true
com.google.cloud:google-cloud-translate,https://github.com/googleapis/google-cloud-java,https://github.com/googleapis/google-cloud-java,maven,false
com.carrotsearch.randomizedtesting:randomizedtesting-runner,https://github.com/randomizedtesting/randomizedtesting,https://github.com/randomizedtesting/randomizedtesting,maven,false
org.apache.maven.wagon:wagon-provider-api,https://maven.apache.org/wagon,https://github.com/apache/maven-wagon,maven,false
com.jakewharton.retrofit:retrofit2-kotlin-coroutines-adapter,https://github.com/JakeWharton/retrofit2-kotlin-coroutines-adapter/,https://github.com/JakeWharton/retrofit2-kotlin-coroutines-adapter,maven,true
org.crazycake:shiro-redis,https://github.com/alexxiyang/shiro-redis,https://github.com/alexxiyang/shiro-redis,maven,false
org.scribe:scribe,http://github.com/fernandezpablo85/scribe-java,https://github.com/fernandezpablo85/scribe-java,maven,false
com.facebook.stetho:stetho,https://github.com/facebook/stetho,https://github.com/facebook/stetho,maven,false
com.squareup:otto,http://github.com/square/otto/,https://github.com/square/otto,maven,false
com.fasterxml.uuid:java-uuid-generator,https://github.com/cowtowncoder/java-uuid-generator,https://github.com/cowtowncoder/java-uuid-generator,maven,false
org.lz4:lz4-java,https://github.com/lz4/lz4-java,https://github.com/lz4/lz4-java,maven,false
com.google.testing.compile:compile-testing,http://github.com/google/compile-testing,https://github.com/google/compile-testing,maven,false
com.alibaba.nacos:nacos-client,https://nacos.io,https://github.com/alibaba/nacos,maven,true
org.locationtech.jts:jts-core,https://www.locationtech.org/projects/technology.jts,https://github.com/locationtech/jts,maven,false
org.jboss.spec.javax.transaction:jboss-transaction-api_1.2_spec,https://projects.eclipse.org/projects/ee4j.jta,https://github.com/jboss/jboss-jakarta-jta-api,maven,true
com.google.auth:google-auth-library-oauth2-http,https://github.com/googleapis/google-auth-library-java,https://github.com/googleapis/google-auth-library-java,maven,false
org.springframework.webflow:spring-webflow,https://github.com/spring-projects/spring-webflow,https://github.com/spring-projects/spring-webflow,maven,false
io.gatling.highcharts:gatling-charts-highcharts,https://gatling.io,https://github.com/gatling/gatling-highcharts,maven,false
com.github.mxab.thymeleaf.extras:thymeleaf-extras-data-attribute,https://github.com/mxab/thymeleaf-extras-data-attribute,https://github.com/mxab/thymeleaf-extras-data-attribute,maven,false
org.jgroups:jgroups,http://www.jgroups.org,https://github.com/belaban/JGroups,maven,false
org.springframework.cloud:spring-cloud-stream-binder-kafka,https://spring.io/spring-cloud,https://github.com/spring-cloud/spring-cloud-stream-binder-kafka,maven,false
com.fasterxml.woodstox:woodstox-core,https://github.com/FasterXML/woodstox,https://github.com/FasterXML/woodstox,maven,true
org.tensorflow:tensorflow-lite,https://tensorflow.org/lite/,https://github.com/tensorflow/tensorflow,maven,true
com.couchbase.client:java-client,https://couchbase.com,https://github.com/couchbase/couchbase-jvm-clients,maven,true
info.cukes:gherkin,https://github.com/cucumber/gherkin,https://github.com/cucumber/gherkin,maven,false
org.openjdk.jol:jol-core,http://maven.apache.org,https://github.com/openjdk/jol,maven,false
org.apache.parquet:parquet-avro,https://parquet.apache.org,https://github.com/apache/parquet-mr,maven,false
org.neo4j.driver:neo4j-java-driver,https://github.com/neo4j/neo4j-java-driver,https://github.com/neo4j/neo4j-java-driver,maven,false
org.scala-sbt:test-interface,http://www.scala-sbt.org,https://github.com/sbt/test-interface,maven,false
org.telegram:telegrambots,https://github.com/rubenlagus/TelegramBots,https://github.com/rubenlagus/TelegramBots,maven,false
com.google.maps.android:android-maps-utils,https://github.com/googlemaps/android-maps-utils,https://github.com/googlemaps/android-maps-utils,maven,false
io.spring.gradle:dependency-management-plugin,https://github.com/spring-gradle-plugins/dependency-management-plugin,https://github.com/spring-gradle-plugins/dependency-management-plugin,maven,false
io.spring.platform:platform-bom,http://platform.spring.io/platform/,https://github.com/spring-io/platform,maven,false
com.timgroup:java-statsd-client,http://github.com/tim-group/java-statsd-client,https://github.com/tim-group/java-statsd-client,maven,false
org.apache.storm:storm-core,https://storm.apache.org,https://github.com/apache/storm,maven,false
com.github.luben:zstd-jni,https://github.com/luben/zstd-jni,https://github.com/luben/zstd-jni,maven,false
com.afollestad.material-dialogs:core,https://github.com/afollestad/material-dialogs,https://github.com/afollestad/material-dialogs,maven,false
org.python:jython,https://www.jython.org/,https://github.com/jython/jython,maven,true
com.google.cloud:libraries-bom,https://cloud.google.com/java/docs/bom,https://github.com/googleapis/java-cloud-bom,maven,false
p6spy:p6spy,https://github.com/p6spy/p6spy,https://github.com/p6spy/p6spy,maven,false
org.immutables:value,http://immutables.org,https://github.com/immutables/immutables,maven,false
io.vertx:vertx-dependencies,http://nexus.sonatype.org/oss-repository-hosting.html,https://github.com/vert-x3/vert-parent,maven,false
org.owasp.encoder:encoder,https://www.owasp.org/index.php/OWASP_Java_Encoder_Project,https://github.com/owasp/owasp-java-encoder,maven,false
com.alibaba.boot:dubbo-spring-boot-starter,https://github.com/apache/incubator-dubbo-spring-boot-project,https://github.com/apache/incubator-dubbo-spring-boot-project,maven,true
com.tdunning:t-digest,https://github.com/tdunning/t-digest,https://github.com/tdunning/t-digest,maven,false
org.ops4j.pax.logging:pax-logging-api,https://ops4j1.jira.com/wiki/spaces/paxlogging/overview,https://github.com/ops4j/org.ops4j.pax.logging,maven,false
com.baomidou:dynamic-datasource-spring-boot-starter,https://github.com/baomidou/dynamic-datasource-spring-boot-starter/tree/master/dynamic-datasource-spring-boot-starter,https://github.com/baomidou/dynamic-datasource-spring-boot-starter,maven,false
org.neo4j:neo4j,http://components.neo4j.org/neo4j/5.12.0,https://github.com/neo4j/neo4j,maven,false
com.graphql-java:graphql-java,https://github.com/graphql-java/graphql-java,https://github.com/graphql-java/graphql-java,maven,false
tech.jhipster:jhipster-framework,https://github.com/jhipster/jhipster-bom/,https://github.com/jhipster/jhipster-bom,maven,true
io.github.openfeign:feign-okhttp,https://github.com/openfeign/feign,https://github.com/openfeign/feign,maven,true
com.sun.mail:jakarta.mail,http://eclipse-ee4j.github.io/mail,https://github.com/eclipse-ee4j/mail,maven,true
us.codecraft:webmagic-extension,https://github.com/code4craft/webmagic/,https://github.com/code4craft/webmagic,maven,false
io.projectreactor.netty:reactor-netty,https://github.com/reactor/reactor-netty,https://github.com/reactor/reactor-netty,maven,true
joda-time:joda-time-hibernate,http://www.joda.org/joda-time-hibernate/,https://github.com/JodaOrg/joda-time-hibernate,maven,false
io.github.classgraph:classgraph,https://github.com/classgraph/classgraph,https://github.com/classgraph/classgraph,maven,false
org.omnifaces:omnifaces,https://omnifaces.org,https://github.com/omnifaces/omnifaces,maven,false
org.grails.plugins:cache,https://github.com/grails-plugins/grails-cache,https://github.com/grails-plugins/grails-cache,maven,false
pub.devrel:easypermissions,https://github.com/googlesamples/easypermissions,https://github.com/googlesamples/easypermissions,maven,false
org.eclipse.persistence:org.eclipse.persistence.asm,http://www.eclipse.org/eclipselink,https://github.com/eclipse-ee4j/eclipselink-asm,maven,true
com.netflix.hystrix:hystrix-core,https://github.com/Netflix/Hystrix,https://github.com/Netflix/Hystrix,maven,false
com.parse.bolts:bolts-android,https://github.com/BoltsFramework/Bolts-Android,https://github.com/BoltsFramework/Bolts-Android,maven,false
org.roaringbitmap:RoaringBitmap,https://github.com/RoaringBitmap/RoaringBitmap,https://github.com/RoaringBitmap/RoaringBitmap,maven,false
org.deeplearning4j:deeplearning4j-core,http://deeplearning4j.konduit.ai/,https://github.com/eclipse/deeplearning4j,maven,true
org.firebirdsql.jdbc:jaybird-jdk18,https://www.firebirdsql.org/en/devel-jdbc-driver/,https://github.com/FirebirdSQL/jaybird,maven,false
com.yahoo.platform.yui:yuicompressor,http://developer.yahoo.com/yui/compressor/,https://github.com/yui/yuicompressor,maven,false
org.mule.tests:mule-tests-functional,https://developer.mulesoft.com/,https://github.com/mulesoft/mule,maven,false
org.jboss.logging:jboss-logging-processor,http://www.jboss.org,https://github.com/jboss-logging/jboss-logging-tools,maven,false
org.springframework.cloud:spring-cloud-starter-zookeeper-discovery,https://projects.spring.io/spring-cloud,https://github.com/spring-cloud/spring-cloud-zookeeper,maven,false
com.intuit.ssp:ssp-android,https://github.com/intuit/ssp,https://github.com/intuit/ssp,maven,false
org.jboss.shrinkwrap:shrinkwrap-api,http://arquillian.org/modules/shrinkwrap-shrinkwrap/,https://github.com/shrinkwrap/shrinkwrap,maven,false
com.alibaba.csp:sentinel-datasource-nacos,https://github.com/alibaba/Sentinel,https://github.com/alibaba/Sentinel,maven,true
com.typesafe.akka:akka-actor_2.11,https://akka.io/,https://github.com/akka/akka,maven,true
org.datanucleus:datanucleus-api-jdo,http://www.datanucleus.org/#,https://github.com/datanucleus/datanucleus-api-jdo,maven,false
org.grails:grails-web-boot,https://grails.org/,https://github.com/grails/grails-core,maven,true
org.webjars.bower:jquery,https://www.webjars.org,https://github.com/jquery/jquery-dist,maven,false
org.optaplanner:optaplanner-core,https://www.optaplanner.org,https://github.com/kiegroup/optaplanner,maven,true
org.cassandraunit:cassandra-unit-spring,https://github.com/jsevellec/cassandra-unit,https://github.com/jsevellec/cassandra-unit,maven,false
com.facebook.shimmer:shimmer,http://facebook.github.io/shimmer-android,https://github.com/facebook/shimmer-android,maven,false
org.robovm:robovm-rt,http://www.robovm.com,https://github.com/robovm/robovm-core,maven,false
com.ctrip.framework.apollo:apollo-client,https://github.com/apolloconfig/apollo-java,https://github.com/apolloconfig/apollo-java,maven,true
jakarta.json:jakarta.json-api,https://github.com/eclipse-ee4j/jsonp,https://github.com/eclipse-ee4j/jsonp,maven,true
org.apache.maven.reporting:maven-reporting-api,https://maven.apache.org/shared/,https://github.com/apache/maven-reporting-api,maven,true
io.socket:socket.io-client,https://github.com/socketio/socket.io-client-java,https://github.com/socketio/socket.io-client-java,maven,false
org.apache.maven.shared:maven-invoker,https://maven.apache.org/shared/,https://github.com/apache/maven-invoker,maven,true
org.jasig.cas.client:cas-client-core,https://www.apereo.org/cas,https://github.com/apereo/java-cas-client,maven,false
io.projectreactor:reactor-net,https://github.com/reactor/reactor,https://github.com/reactor/reactor,maven,false
org.webjars:atmosphere-javascript,http://webjars.org,https://github.com/webjars/atmosphere-javascript,maven,false
org.webjars:hal-browser,http://webjars.org,https://github.com/webjars/hal-browser,maven,false
org.jboss:jboss-vfs,http://www.jboss.org,https://github.com/jbossas/jboss-vfs,maven,false
com.google.javascript:closure-compiler,https://developers.google.com/closure/compiler/,https://github.com/google/closure-compiler,maven,true
cn.afterturn:easypoi-base,http://www.wupaas.com/,https://github.com/jueyue/easypoi,maven,true
org.jboss.spec.javax.annotation:jboss-annotations-api_1.1_spec,http://www.jboss.org,https://github.com/jboss/jboss-annotations-api_spec,maven,false
com.github.wxpay:wxpay-sdk,https://github.com/wxpay/WXPay-SDK-Java,https://github.com/wxpay/WXPay-SDK-Java,maven,false
org.apache.calcite:calcite-core,https://calcite.apache.org,https://github.com/apache/calcite,maven,false
io.gsonfire:gson-fire,http://gsonfire.io,https://github.com/julman99/gson-fire,maven,false
org.datanucleus:datanucleus-rdbms,http://www.datanucleus.org/#,https://github.com/datanucleus/datanucleus-rdbms,maven,false
com.drewnoakes:metadata-extractor,https://drewnoakes.com/code/exif/,https://github.com/drewnoakes/metadata-extractor,maven,false
com.univocity:univocity-parsers,http://github.com/univocity/univocity-parsers,https://github.com/univocity/univocity-parsers,maven,false
org.eclipse:yasson,https://projects.eclipse.org/projects/ee4j.yasson,https://github.com/eclipse-ee4j/yasson,maven,false
org.mock-server:mockserver-netty,https://www.mock-server.com,https://github.com/jamesdbloom/mockservice,maven,false
javax.interceptor:javax.interceptor-api,https://github.com/javaee/javax.interceptor,https://github.com/javaee/javax.interceptor,maven,false
org.eclipse.aether:aether-api,http://www.eclipse.org/aether/,https://github.com/jvanzyl/aether-core,maven,false
com.github.gavlyukovskiy:p6spy-spring-boot-starter,https://github.com/gavlyukovskiy/spring-boot-data-source-decorator,https://github.com/gavlyukovskiy/spring-boot-data-source-decorator,maven,false
de.ruedigermoeller:fst,http://ruedigermoeller.github.io/fast-serialization/,https://github.com/RuedigerMoeller/fast-serialization,maven,false
org.springframework.cloud:spring-cloud-starter-aws,https://projects.spring.io/spring-cloud,https://github.com/spring-cloud/spring-cloud-aws,maven,false
org.owasp.esapi:esapi,https://owasp.org/www-project-enterprise-security-api/,https://github.com/ESAPI/esapi-java-legacy,maven,true
org.springframework.cloud:spring-cloud-starter-alibaba-nacos-discovery,https://spring.io/spring-cloud,https://github.com/spring-cloud-incubator/spring-cloud-alibaba,maven,true
org.keycloak:keycloak-spring-boot-starter,http://keycloak.org,https://github.com/keycloak/keycloak,maven,true
org.jboss.spec.javax.ws.rs:jboss-jaxrs-api_1.1_spec,http://www.jboss.org,https://github.com/jboss/jboss-jaxrs-api_spec,maven,false
com.googlecode.libphonenumber:libphonenumber,https://github.com/google/libphonenumber/,https://github.com/google/libphonenumber,maven,false
com.rometools:rome,http://rometools.com,https://github.com/rometools/rome,maven,false
net.jpountz.lz4:lz4,https://github.com/jpountz/lz4-java,https://github.com/jpountz/lz4-java,maven,false
org.mockito.kotlin:mockito-kotlin,https://github.com/mockito/mockito-kotlin,https://github.com/mockito/mockito-kotlin,maven,false
com.google.j2objc:j2objc-annotations,https://github.com/google/j2objc/,https://github.com/google/j2objc,maven,false
org.webjars:swagger-ui,http://webjars.org,https://github.com/webjars/swagger-ui,maven,false
com.ning:compress-lzf,https://github.com/ning/compress,https://github.com/ning/compress,maven,false
io.github.microutils:kotlin-logging,https://github.com/MicroUtils/kotlin-logging,https://github.com/MicroUtils/kotlin-logging,maven,false
com.github.javaparser:javaparser-core,https://github.com/javaparser,https://github.com/javaparser/javaparser,maven,false
io.github.resilience4j:resilience4j-micrometer,https://resilience4j.readme.io,https://github.com/resilience4j/resilience4j,maven,false
org.mongodb.morphia:morphia,https://github.com/mongodb/morphia.git,https://github.com/mongodb/morphia,maven,false
com.thoughtworks.qdox:qdox,https://github.com/paul-hammant/qdox,https://github.com/paul-hammant/qdox,maven,false
com.stripe:stripe-java,https://github.com/stripe/stripe-java,https://github.com/stripe/stripe-java,maven,false
io.zipkin.java:zipkin-autoconfigure-ui,https://github.com/openzipkin/zipkin,https://github.com/openzipkin/zipkin,maven,false
com.puppycrawl.tools:checkstyle,https://checkstyle.org/,https://github.com/checkstyle/checkstyle,maven,false
joda-time:joda-time-jsptags,http://joda-time.sourceforge.net/contrib/jsptags,https://github.com/JodaOrg/joda-time-jsptags,maven,false
com.melnykov:floatingactionbutton,https://github.com/makovkastar/FloatingActionButton,https://github.com/makovkastar/FloatingActionButton,maven,false
uk.co.chrisjenx:calligraphy,https://github.com/chrisjenx/Calligraphy,https://github.com/chrisjenx/Calligraphy,maven,false
com.xuxueli:xxl-job-core,https://www.xuxueli.com/,https://github.com/xuxueli/xxl-job,maven,false
com.carrotsearch:junit-benchmarks,http://labs.carrotsearch.com/junit-benchmarks.html,https://github.com/carrotsearch/junit-benchmarks,maven,false
com.google.cloud:google-cloud-pubsub,https://github.com/googleapis/java-pubsub,https://github.com/googleapis/java-pubsub,maven,true
net.sourceforge.cobertura:cobertura,http://cobertura.sourceforge.net,https://github.com/cobertura/cobertura,maven,false
org.passay:passay,http://www.passay.org,https://github.com/vt-middleware/passay,maven,false
com.atlassian.commonmark:commonmark,https://github.com/atlassian/commonmark-java,https://github.com/atlassian/commonmark-java,maven,false
cn.hutool:hutool-core,https://github.com/dromara/hutool,https://github.com/dromara/hutool,maven,false
org.grails.plugins:scaffolding,https://github.com/grails/scaffolding,https://github.com/grails/scaffolding,maven,false
com.googlecode.xmemcached:xmemcached,https://github.com/killme2008/xmemcached,https://github.com/killme2008/xmemcached,maven,false
org.grails.plugins:geb,https://github.com/grails/geb,https://github.com/grails/geb,maven,true
org.pegdown:pegdown,http://pegdown.org,https://github.com/sirthias/pegdown,maven,false
com.vladmihalcea:hibernate-types-52,https://github.com/vladmihalcea/hibernate-types,https://github.com/vladmihalcea/hibernate-types,maven,true
org.bstats:bstats-bukkit,https://bStats.org,https://github.com/Bastian/bStats-Metrics,maven,false
com.konghq:unirest-java,http://github.com/Kong/unirest-java/,https://github.com/Kong/unirest-java,maven,false
com.jfoenix:jfoenix,http://www.jfoenix.com/,https://github.com/jfoenixadmin/JFoenix,maven,false
com.getbase:floatingactionbutton,https://github.com/futuresimple/android-floating-action-button,https://github.com/futuresimple/android-floating-action-button,maven,false
com.googlecode.objectify:objectify,https://github.com/objectify/objectify,https://github.com/objectify/objectify,maven,false
me.dm7.barcodescanner:zxing,https://github.com/dm77/barcodescanner,https://github.com/dm77/barcodescanner,maven,false
ru.yandex.qatools.ashot:ashot,http://nexus.sonatype.org/oss-repository-hosting.html,https://github.com/yandex-qatools/ashot,maven,false
org.zeromq:jeromq,https://github.com/zeromq/jeromq,https://github.com/zeromq/jeromq,maven,false
org.apache.opennlp:opennlp-tools,https://www.apache.org/,https://github.com/apache/opennlp,maven,false
uk.org.lidalia:slf4j-test,http://projects.lidalia.org.uk/slf4j-test,https://github.com/Mahoney/slf4j-test,maven,false
io.protostuff:protostuff-core,https://protostuff.github.io,https://github.com/protostuff/protostuff,maven,false
org.glassfish:jakarta.el,https://projects.eclipse.org/projects/ee4j.el,https://github.com/eclipse-ee4j/el-ri,maven,true
javax.json.bind:javax.json.bind-api,https://javaee.github.io/jsonb-spec,https://github.com/javaee/jsonb-spec,maven,false
com.mchange:mchange-commons-java,https://github.com/swaldman/mchange-commons-java,https://github.com/swaldman/mchange-commons-java,maven,false
org.codehaus.plexus:plexus-interpolation,http://codehaus-plexus.github.io/,https://github.com/codehaus-plexus/plexus-interpolation,maven,false
org.apache.arrow:arrow-vector,https://arrow.apache.org/,https://github.com/apache/arrow,maven,false
org.glassfish.web:jakarta.servlet.jsp.jstl,https://projects.eclipse.org/projects/ee4j.jstl,https://github.com/eclipse-ee4j/jstl-api,maven,true
com.github.scribejava:scribejava-apis,https://github.com/scribejava/scribejava,https://github.com/scribejava/scribejava,maven,false
com.rengwuxian.materialedittext:library,https://github.com/rengwuxian/MaterialEditText,https://github.com/rengwuxian/MaterialEditText,maven,false
com.google.accompanist:accompanist-systemuicontroller,https://github.com/google/accompanist/,https://github.com/google/accompanist,maven,true
org.codehaus.castor:castor-xml,https://github.com/castor-data-binding/castor,https://github.com/castor-data-binding/castor,maven,false
com.amazonaws:amazon-kinesis-client,https://aws.amazon.com/kinesis,https://github.com/awslabs/amazon-kinesis-client,maven,false
net.md-5:bungeecord-api,https://github.com/SpigotMC/BungeeCord,https://github.com/SpigotMC/BungeeCord,maven,false
com.vdurmont:emoji-java,https://github.com/vdurmont/emoji-java,https://github.com/vdurmont/emoji-java,maven,false
com.google.maps:google-maps-services,https://github.com/googlemaps/google-maps-services-java,https://github.com/googlemaps/google-maps-services-java,maven,false
com.github.vladimir-bukhtoyarov:bucket4j-core,http://github.com/vladimir-bukhtoyarov/bucket4j/bucket4j-core,https://github.com/vladimir-bukhtoyarov/bucket4j,maven,false
org.jvnet.mimepull:mimepull,https://github.com/eclipse-ee4j/metro-mimepull,https://github.com/eclipse-ee4j/metro-mimepull,maven,true
com.alibaba.otter:canal.client,https://github.com/alibaba/canal,https://github.com/alibaba/canal,maven,false
com.github.jknack:handlebars,https://github.com/jknack/handlebars.java,https://github.com/jknack/handlebars.java,maven,false
com.yammer.dropwizard:dropwizard-core,http://dropwizard.codahale.com/,https://github.com/codahale/dropwizard,maven,false
org.springframework.mobile:spring-mobile-device,https://github.com/spring-projects/spring-mobile,https://github.com/spring-projects/spring-mobile,maven,false
io.r2dbc:r2dbc-postgresql,https://github.com/r2dbc/r2dbc-postgresql,https://github.com/r2dbc/r2dbc-postgresql,maven,false
net.sf.py4j:py4j,http://nexus.sonatype.org/oss-repository-hosting.html,https://github.com/py4j/py4j,maven,false
org.apache.maven.plugins:maven-resources-plugin,https://maven.apache.org/plugins/,https://github.com/apache/maven-resources-plugin,maven,true
com.baomidou:mybatisplus-spring-boot-starter,https://github.com/baomidou/mybatisplus-boot-starter,https://github.com/baomidou/mybatisplus-boot-starter,maven,false
com.tngtech.java:junit-dataprovider,https://github.com/TNG/junit-dataprovider,https://github.com/TNG/junit-dataprovider,maven,false
com.j256.ormlite:ormlite-android,https://ormlite.com/,https://github.com/j256/ormlite-android,maven,false
org.ocpsoft.prettytime:prettytime,http://ocpsoft.org/prettytime/,https://github.com/ocpsoft/prettytime,maven,false
com.google.caliper:caliper,https://github.com/google/caliper,https://github.com/google/caliper,maven,false
org.fusesource.mqtt-client:mqtt-client,http://mqtt-client.fusesource.org/,https://github.com/fusesource/mqtt-client,maven,false
com.dropbox.core:dropbox-core-sdk,https://github.com/dropbox/dropbox-sdk-java/,https://github.com/dropbox/dropbox-sdk-java,maven,false
org.primefaces.extensions:primefaces-extensions,https://github.com/primefaces-extensions,https://github.com/primefaces-extensions/primefaces-extensions,maven,false
com.badlogicgames.box2dlights:box2dlights,http://github.com/libgdx/box2dlights,https://github.com/libgdx/box2dlights,maven,false
com.github.joschi.jackson:jackson-datatype-threetenbp,https://github.com/joschi/jackson-datatype-threetenbp,https://github.com/joschi/jackson-datatype-threetenbp,maven,false
org.nanohttpd:nanohttpd,http://www.nanohttpd.org,https://github.com/NanoHttpd/nanohttpd,maven,false
oauth.signpost:signpost-core,https://github.com/mttkay/signpost/releases,https://github.com/mttkay/signpost,maven,false
com.google.cloud:google-cloud-datastore,https://github.com/googleapis/java-datastore,https://github.com/googleapis/java-datastore,maven,true
com.jjoe64:graphview,http://android-graphview.org/,https://github.com/jjoe64/GraphView,maven,false
io.projectreactor.kotlin:reactor-kotlin-extensions,https://github.com/reactor/reactor-kotlin-extensions,https://github.com/reactor/reactor-kotlin-extensions,maven,true
io.r2dbc:r2dbc-h2,https://github.com/r2dbc/r2dbc-h2,https://github.com/r2dbc/r2dbc-h2,maven,false
org.web3j:core,https://web3j.io,https://github.com/web3j/web3j,maven,false
com.ibeetl:beetl,ibeetl.com,https://github.com/javamonkey/beetl2.0,maven,false
org.mnode.ical4j:ical4j,http://ical4j.github.io,https://github.com/ical4j/ical4j,maven,false
ru.yandex.clickhouse:clickhouse-jdbc,https://github.com/ClickHouse/clickhouse-jdbc/tree/master/clickhouse-jdbc,https://github.com/ClickHouse/clickhouse-jdbc,maven,false
com.sun.activation:jakarta.activation,https://github.com/eclipse-ee4j/jaf,https://github.com/eclipse-ee4j/jaf,maven,true
com.github.stephenc.findbugs:findbugs-annotations,http://stephenc.github.com/findbugs-annotations,https://github.com/stephenc/findbugs-annotations,maven,false
com.googlecode.owasp-java-html-sanitizer:owasp-java-html-sanitizer,https://github.com/OWASP/java-html-sanitizer,https://github.com/OWASP/java-html-sanitizer,maven,false
jakarta.transaction:jakarta.transaction-api,https://projects.eclipse.org/projects/ee4j.jta,https://github.com/eclipse-ee4j/jta-api,maven,true
jp.wasabeef:glide-transformations,https://github.com/wasabeef/glide-transformations,https://github.com/wasabeef/glide-transformations,maven,false
org.apache.rocketmq:rocketmq-spring-boot-starter,https://github.com/apache/rocketmq-spring,https://github.com/apache/rocketmq-spring,maven,true
io.opentracing:opentracing-api,https://github.com/opentracing/opentracing-java,https://github.com/opentracing/opentracing-java,maven,true
com.jakewharton.retrofit:retrofit2-rxjava2-adapter,http://nexus.sonatype.org/oss-repository-hosting.html,https://github.com/JakeWharton/retrofit2-rxjava2-adapter,maven,false
io.opencensus:opencensus-api,https://github.com/census-instrumentation/opencensus-java,https://github.com/census-instrumentation/opencensus-java,maven,false
io.seata:seata-all,https://seata.io,https://github.com/seata/seata,maven,true
org.androidannotations:androidannotations-api,http://androidannotations.org,https://github.com/androidannotations/androidannotations,maven,false
jakarta.inject:jakarta.inject-api,https://github.com/eclipse-ee4j/injection-api,https://github.com/eclipse-ee4j/injection-api,maven,true
com.mikhaellopez:circularimageview,https://github.com/lopspower/CircularImageView,https://github.com/lopspower/CircularImageView,maven,false
com.facebook.soloader:soloader,https://github.com/facebook/soloader,https://github.com/facebook/soloader,maven,false
com.nulab-inc:zxcvbn,https://github.com/nulab/zxcvbn4j,https://github.com/nulab/zxcvbn4j,maven,false
org.apache.maven.reporting:maven-reporting-impl,https://maven.apache.org/shared/,https://github.com/apache/maven-reporting-impl,maven,true
org.kordamp.bootstrapfx:bootstrapfx-core,https://github.com/kordamp/bootstrapfx,https://github.com/kordamp/bootstrapfx,maven,false
org.kohsuke:github-api,https://github-api.kohsuke.org/,https://github.com/hub4j/github-api,maven,true
org.jboss.logmanager:jboss-logmanager,https://jboss.org,https://github.com/jboss-logging/jboss-logmanager,maven,false
