Name,Package URL,Github,ecosystem,health_percentage,description,readme,code_of_conduct,contributing,license,pull_request_template,admin_accepts_content_report
org.openjdk.jol:jol-core,http://maven.apache.org,https://github.com/openjdk/jol,maven,37,true,true,false,false,true,false,false
org.apache.parquet:parquet-avro,https://parquet.apache.org,https://github.com/apache/parquet-mr,maven,75,true,true,true,false,true,true,false
org.neo4j.driver:neo4j-java-driver,https://github.com/neo4j/neo4j-java-driver,https://github.com/neo4j/neo4j-java-driver,maven,62,true,true,false,true,true,false,false
org.scala-sbt:test-interface,http://www.scala-sbt.org,https://github.com/sbt/test-interface,maven,0,false,false,false,false,false,false,false
org.telegram:telegrambots,https://github.com/rubenlagus/TelegramBots,https://github.com/rubenlagus/TelegramBots,maven,57,true,true,false,false,true,false,false
com.google.maps.android:android-maps-utils,https://github.com/googlemaps/android-maps-utils,https://github.com/googlemaps/android-maps-utils,maven,87,true,true,true,true,true,true,false
io.spring.gradle:dependency-management-plugin,https://github.com/spring-gradle-plugins/dependency-management-plugin,https://github.com/spring-gradle-plugins/dependency-management-plugin,maven,62,true,true,true,true,false,false,false
io.spring.platform:platform-bom,http://platform.spring.io/platform/,https://github.com/spring-io/platform,maven,62,true,true,true,true,false,false,false
com.timgroup:java-statsd-client,http://github.com/tim-group/java-statsd-client,https://github.com/tim-group/java-statsd-client,maven,37,true,true,false,false,true,false,false
org.apache.storm:storm-core,https://storm.apache.org,https://github.com/apache/storm,maven,75,true,true,true,false,true,true,false
com.github.luben:zstd-jni,https://github.com/luben/zstd-jni,https://github.com/luben/zstd-jni,maven,42,true,true,false,false,true,false,false
com.afollestad.material-dialogs:core,https://github.com/afollestad/material-dialogs,https://github.com/afollestad/material-dialogs,maven,57,true,true,false,false,true,true,false
org.python:jython,https://www.jython.org/,https://github.com/jython/jython,maven,50,true,true,false,false,true,false,false
com.google.cloud:libraries-bom,https://cloud.google.com/java/docs/bom,https://github.com/googleapis/java-cloud-bom,maven,75,false,true,true,true,true,true,false
p6spy:p6spy,https://github.com/p6spy/p6spy,https://github.com/p6spy/p6spy,maven,37,true,true,false,false,true,false,false
org.immutables:value,http://immutables.org,https://github.com/immutables/immutables,maven,37,true,true,false,false,true,false,false
io.vertx:vertx-dependencies,http://nexus.sonatype.org/oss-repository-hosting.html,https://github.com/vert-x3/vert-parent,maven,0,false,false,false,false,false,false,false
org.owasp.encoder:encoder,https://www.owasp.org/index.php/OWASP_Java_Encoder_Project,https://github.com/owasp/owasp-java-encoder,maven,50,true,true,false,true,true,false,false
com.alibaba.boot:dubbo-spring-boot-starter,https://github.com/apache/incubator-dubbo-spring-boot-project,https://github.com/apache/incubator-dubbo-spring-boot-project,maven,62,true,true,true,false,true,false,false
com.tdunning:t-digest,https://github.com/tdunning/t-digest,https://github.com/tdunning/t-digest,maven,42,true,true,false,false,true,false,false
org.ops4j.pax.logging:pax-logging-api,https://ops4j1.jira.com/wiki/spaces/paxlogging/overview,https://github.com/ops4j/org.ops4j.pax.logging,maven,37,true,true,false,false,true,false,false
com.baomidou:dynamic-datasource-spring-boot-starter,https://github.com/baomidou/dynamic-datasource-spring-boot-starter/tree/master/dynamic-datasource-spring-boot-starter,https://github.com/baomidou/dynamic-datasource-spring-boot-starter,maven,87,true,true,true,true,true,true,true
org.neo4j:neo4j,http://components.neo4j.org/neo4j/5.12.0,https://github.com/neo4j/neo4j,maven,75,true,true,false,true,true,false,false
com.graphql-java:graphql-java,https://github.com/graphql-java/graphql-java,https://github.com/graphql-java/graphql-java,maven,87,true,true,true,true,true,false,false
tech.jhipster:jhipster-framework,https://github.com/jhipster/jhipster-bom/,https://github.com/jhipster/jhipster-bom,maven,62,true,true,true,false,true,false,false
io.github.openfeign:feign-okhttp,https://github.com/openfeign/feign,https://github.com/openfeign/feign,maven,50,true,true,false,true,true,false,false
com.sun.mail:jakarta.mail,http://eclipse-ee4j.github.io/mail,https://github.com/eclipse-ee4j/mail,maven,87,true,true,true,true,true,false,false
us.codecraft:webmagic-extension,https://github.com/code4craft/webmagic/,https://github.com/code4craft/webmagic,maven,42,true,true,false,false,true,false,false
io.projectreactor.netty:reactor-netty,https://github.com/reactor/reactor-netty,https://github.com/reactor/reactor-netty,maven,87,true,true,true,true,true,false,false
joda-time:joda-time-hibernate,http://www.joda.org/joda-time-hibernate/,https://github.com/JodaOrg/joda-time-hibernate,maven,37,true,true,false,false,true,false,false
io.github.classgraph:classgraph,https://github.com/classgraph/classgraph,https://github.com/classgraph/classgraph,maven,37,true,true,false,false,true,false,false
org.omnifaces:omnifaces,https://omnifaces.org,https://github.com/omnifaces/omnifaces,maven,37,true,true,false,false,true,false,false
org.grails.plugins:cache,https://github.com/grails-plugins/grails-cache,https://github.com/grails-plugins/grails-cache,maven,25,true,true,false,false,false,false,false
pub.devrel:easypermissions,https://github.com/googlesamples/easypermissions,https://github.com/googlesamples/easypermissions,maven,50,true,true,false,true,true,false,false
org.eclipse.persistence:org.eclipse.persistence.asm,http://www.eclipse.org/eclipselink,https://github.com/eclipse-ee4j/eclipselink-asm,maven,62,false,true,true,true,true,false,false
com.netflix.hystrix:hystrix-core,https://github.com/Netflix/Hystrix,https://github.com/Netflix/Hystrix,maven,37,true,true,false,true,false,false,false
com.parse.bolts:bolts-android,https://github.com/BoltsFramework/Bolts-Android,https://github.com/BoltsFramework/Bolts-Android,maven,62,true,true,true,true,true,false,false
org.roaringbitmap:RoaringBitmap,https://github.com/RoaringBitmap/RoaringBitmap,https://github.com/RoaringBitmap/RoaringBitmap,maven,50,true,true,false,false,true,true,false
org.deeplearning4j:deeplearning4j-core,http://deeplearning4j.konduit.ai/,https://github.com/eclipse/deeplearning4j,maven,62,true,true,false,true,true,true,false
org.firebirdsql.jdbc:jaybird-jdk18,https://www.firebirdsql.org/en/devel-jdbc-driver/,https://github.com/FirebirdSQL/jaybird,maven,62,true,true,false,true,true,false,false
com.yahoo.platform.yui:yuicompressor,http://developer.yahoo.com/yui/compressor/,https://github.com/yui/yuicompressor,maven,37,true,true,false,false,true,false,false
org.mule.tests:mule-tests-functional,https://developer.mulesoft.com/,https://github.com/mulesoft/mule,maven,50,true,true,false,true,true,false,false
org.jboss.logging:jboss-logging-processor,http://www.jboss.org,https://github.com/jboss-logging/jboss-logging-tools,maven,75,true,true,true,true,true,false,false
org.springframework.cloud:spring-cloud-starter-zookeeper-discovery,https://projects.spring.io/spring-cloud,https://github.com/spring-cloud/spring-cloud-zookeeper,maven,87,true,true,true,true,true,false,false
com.intuit.ssp:ssp-android,https://github.com/intuit/ssp,https://github.com/intuit/ssp,maven,75,true,true,true,true,true,true,false
org.jboss.shrinkwrap:shrinkwrap-api,http://arquillian.org/modules/shrinkwrap-shrinkwrap/,https://github.com/shrinkwrap/shrinkwrap,maven,62,true,true,true,true,true,false,false
com.alibaba.csp:sentinel-datasource-nacos,https://github.com/alibaba/Sentinel,https://github.com/alibaba/Sentinel,maven,87,true,true,true,true,true,true,false
com.typesafe.akka:akka-actor_2.11,https://akka.io/,https://github.com/akka/akka,maven,87,true,true,true,true,true,true,false
org.datanucleus:datanucleus-api-jdo,http://www.datanucleus.org/#,https://github.com/datanucleus/datanucleus-api-jdo,maven,25,true,true,false,false,false,false,false
org.grails:grails-web-boot,https://grails.org/,https://github.com/grails/grails-core,maven,50,true,true,false,false,true,false,false
org.webjars.bower:jquery,https://www.webjars.org,https://github.com/jquery/jquery-dist,maven,37,true,true,false,false,true,false,false
org.optaplanner:optaplanner-core,https://www.optaplanner.org,https://github.com/kiegroup/optaplanner,maven,62,true,true,false,false,true,true,true
org.cassandraunit:cassandra-unit-spring,https://github.com/jsevellec/cassandra-unit,https://github.com/jsevellec/cassandra-unit,maven,42,true,true,false,false,true,false,false
com.facebook.shimmer:shimmer,http://facebook.github.io/shimmer-android,https://github.com/facebook/shimmer-android,maven,62,true,true,true,true,true,false,false
org.robovm:robovm-rt,http://www.robovm.com,https://github.com/robovm/robovm-core,maven,0,false,false,false,false,false,false,false
com.ctrip.framework.apollo:apollo-client,https://github.com/apolloconfig/apollo-java,https://github.com/apolloconfig/apollo-java,maven,62,true,true,false,false,true,true,false
jakarta.json:jakarta.json-api,https://github.com/eclipse-ee4j/jsonp,https://github.com/eclipse-ee4j/jsonp,maven,62,true,true,true,true,true,false,false
org.apache.maven.reporting:maven-reporting-api,https://maven.apache.org/shared/,https://github.com/apache/maven-reporting-api,maven,50,true,true,true,false,false,false,false
io.socket:socket.io-client,https://github.com/socketio/socket.io-client-java,https://github.com/socketio/socket.io-client-java,maven,62,true,true,false,false,true,false,true
org.apache.maven.shared:maven-invoker,https://maven.apache.org/shared/,https://github.com/apache/maven-invoker,maven,62,true,true,true,false,false,true,false
org.jasig.cas.client:cas-client-core,https://www.apereo.org/cas,https://github.com/apereo/java-cas-client,maven,37,true,true,false,false,true,false,false
io.projectreactor:reactor-net,https://github.com/reactor/reactor,https://github.com/reactor/reactor,maven,75,true,true,true,true,true,false,false
org.webjars:atmosphere-javascript,http://webjars.org,https://github.com/webjars/atmosphere-javascript,maven,0,false,false,false,false,false,false,false
org.webjars:hal-browser,http://webjars.org,https://github.com/webjars/hal-browser,maven,0,false,false,false,false,false,false,false
org.jboss:jboss-vfs,http://www.jboss.org,https://github.com/jbossas/jboss-vfs,maven,75,true,true,true,true,true,false,false
com.google.javascript:closure-compiler,https://developers.google.com/closure/compiler/,https://github.com/google/closure-compiler,maven,87,true,true,true,true,true,false,true
cn.afterturn:easypoi-base,http://www.wupaas.com/,https://github.com/jueyue/easypoi,maven,42,true,true,false,false,true,false,false
org.jboss.spec.javax.annotation:jboss-annotations-api_1.1_spec,http://www.jboss.org,https://github.com/jboss/jboss-annotations-api_spec,maven,37,true,true,false,false,true,false,false
com.github.wxpay:wxpay-sdk,https://github.com/wxpay/WXPay-SDK-Java,https://github.com/wxpay/WXPay-SDK-Java,maven,0,false,false,false,false,false,false,false
org.apache.calcite:calcite-core,https://calcite.apache.org,https://github.com/apache/calcite,maven,62,true,true,true,false,true,false,false
io.gsonfire:gson-fire,http://gsonfire.io,https://github.com/julman99/gson-fire,maven,42,true,true,false,false,true,false,false
org.datanucleus:datanucleus-rdbms,http://www.datanucleus.org/#,https://github.com/datanucleus/datanucleus-rdbms,maven,25,true,true,false,false,false,false,false
com.drewnoakes:metadata-extractor,https://drewnoakes.com/code/exif/,https://github.com/drewnoakes/metadata-extractor,maven,57,true,true,false,true,true,false,false
com.univocity:univocity-parsers,http://github.com/univocity/univocity-parsers,https://github.com/univocity/univocity-parsers,maven,25,true,true,false,false,false,false,false
org.eclipse:yasson,https://projects.eclipse.org/projects/ee4j.yasson,https://github.com/eclipse-ee4j/yasson,maven,87,true,true,true,true,true,false,false
org.mock-server:mockserver-netty,https://www.mock-server.com,https://github.com/jamesdbloom/mockservice,maven,87,true,true,false,true,true,false,true
javax.interceptor:javax.interceptor-api,https://github.com/javaee/javax.interceptor,https://github.com/javaee/javax.interceptor,maven,50,true,true,false,true,true,false,false
org.eclipse.aether:aether-api,http://www.eclipse.org/aether/,https://github.com/jvanzyl/aether-core,maven,0,false,false,false,false,false,false,false
com.github.gavlyukovskiy:p6spy-spring-boot-starter,https://github.com/gavlyukovskiy/spring-boot-data-source-decorator,https://github.com/gavlyukovskiy/spring-boot-data-source-decorator,maven,42,true,true,false,false,true,false,false
de.ruedigermoeller:fst,http://ruedigermoeller.github.io/fast-serialization/,https://github.com/RuedigerMoeller/fast-serialization,maven,42,true,true,false,false,true,false,false
org.springframework.cloud:spring-cloud-starter-aws,https://projects.spring.io/spring-cloud,https://github.com/spring-cloud/spring-cloud-aws,maven,87,true,true,true,true,true,true,false
org.owasp.esapi:esapi,https://owasp.org/www-project-enterprise-security-api/,https://github.com/ESAPI/esapi-java-legacy,maven,62,true,true,false,false,true,false,false
org.springframework.cloud:spring-cloud-starter-alibaba-nacos-discovery,https://spring.io/spring-cloud,https://github.com/spring-cloud-incubator/spring-cloud-alibaba,maven,62,true,true,true,false,true,true,false
org.keycloak:keycloak-spring-boot-starter,http://keycloak.org,https://github.com/keycloak/keycloak,maven,87,true,true,true,true,true,true,false
org.jboss.spec.javax.ws.rs:jboss-jaxrs-api_1.1_spec,http://www.jboss.org,https://github.com/jboss/jboss-jaxrs-api_spec,maven,25,true,false,false,false,true,false,false
com.googlecode.libphonenumber:libphonenumber,https://github.com/google/libphonenumber/,https://github.com/google/libphonenumber,maven,75,true,true,true,true,true,false,false
com.rometools:rome,http://rometools.com,https://github.com/rometools/rome,maven,37,true,true,false,false,true,false,false
net.jpountz.lz4:lz4,https://github.com/jpountz/lz4-java,https://github.com/jpountz/lz4-java,maven,37,true,true,false,false,true,false,false
org.mockito.kotlin:mockito-kotlin,https://github.com/mockito/mockito-kotlin,https://github.com/mockito/mockito-kotlin,maven,50,true,true,false,false,true,true,false
com.google.j2objc:j2objc-annotations,https://github.com/google/j2objc/,https://github.com/google/j2objc,maven,75,true,true,true,true,true,false,false
org.webjars:swagger-ui,http://webjars.org,https://github.com/webjars/swagger-ui,maven,12,false,true,false,false,false,false,false
com.ning:compress-lzf,https://github.com/ning/compress,https://github.com/ning/compress,maven,37,true,true,false,false,true,false,false
io.github.microutils:kotlin-logging,https://github.com/MicroUtils/kotlin-logging,https://github.com/MicroUtils/kotlin-logging,maven,71,true,true,false,true,true,false,false
com.github.javaparser:javaparser-core,https://github.com/javaparser,https://github.com/javaparser/javaparser,maven,75,true,true,false,true,true,true,true
io.github.resilience4j:resilience4j-micrometer,https://resilience4j.readme.io,https://github.com/resilience4j/resilience4j,maven,50,true,true,false,true,true,false,false
org.mongodb.morphia:morphia,https://github.com/mongodb/morphia.git,https://github.com/mongodb/morphia,maven,62,true,true,false,true,true,false,false
com.thoughtworks.qdox:qdox,https://github.com/paul-hammant/qdox,https://github.com/paul-hammant/qdox,maven,42,true,true,false,false,true,false,false
com.stripe:stripe-java,https://github.com/stripe/stripe-java,https://github.com/stripe/stripe-java,maven,75,true,true,true,true,true,false,false
io.zipkin.java:zipkin-autoconfigure-ui,https://github.com/openzipkin/zipkin,https://github.com/openzipkin/zipkin,maven,62,true,true,false,true,true,false,false
com.puppycrawl.tools:checkstyle,https://checkstyle.org/,https://github.com/checkstyle/checkstyle,maven,87,true,true,true,true,true,true,false
joda-time:joda-time-jsptags,http://joda-time.sourceforge.net/contrib/jsptags,https://github.com/JodaOrg/joda-time-jsptags,maven,37,true,true,false,false,true,false,false
com.melnykov:floatingactionbutton,https://github.com/makovkastar/FloatingActionButton,https://github.com/makovkastar/FloatingActionButton,maven,42,true,true,false,false,true,false,false
uk.co.chrisjenx:calligraphy,https://github.com/chrisjenx/Calligraphy,https://github.com/chrisjenx/Calligraphy,maven,42,true,true,false,false,true,false,false
com.xuxueli:xxl-job-core,https://www.xuxueli.com/,https://github.com/xuxueli/xxl-job,maven,57,true,true,false,false,true,true,false
com.carrotsearch:junit-benchmarks,http://labs.carrotsearch.com/junit-benchmarks.html,https://github.com/carrotsearch/junit-benchmarks,maven,25,true,true,false,false,false,false,false
com.google.cloud:google-cloud-pubsub,https://github.com/googleapis/java-pubsub,https://github.com/googleapis/java-pubsub,maven,75,false,true,true,true,true,true,false
net.sourceforge.cobertura:cobertura,http://cobertura.sourceforge.net,https://github.com/cobertura/cobertura,maven,0,false,false,false,false,false,false,false
org.passay:passay,http://www.passay.org,https://github.com/vt-middleware/passay,maven,37,true,true,false,false,true,false,false
com.atlassian.commonmark:commonmark,https://github.com/atlassian/commonmark-java,https://github.com/atlassian/commonmark-java,maven,75,true,true,true,true,true,false,false
cn.hutool:hutool-core,https://github.com/dromara/hutool,https://github.com/dromara/hutool,maven,62,true,true,false,false,true,true,false
org.grails.plugins:scaffolding,https://github.com/grails/scaffolding,https://github.com/grails/scaffolding,maven,37,true,true,false,false,true,false,false
com.googlecode.xmemcached:xmemcached,https://github.com/killme2008/xmemcached,https://github.com/killme2008/xmemcached,maven,42,true,true,false,false,true,false,false
org.grails.plugins:geb,https://github.com/grails/geb,https://github.com/grails/geb,maven,37,true,true,false,false,true,false,false
org.pegdown:pegdown,http://pegdown.org,https://github.com/sirthias/pegdown,maven,42,true,true,false,false,true,false,false
com.vladmihalcea:hibernate-types-52,https://github.com/vladmihalcea/hibernate-types,https://github.com/vladmihalcea/hibernate-types,maven,57,true,true,false,false,true,false,false
org.bstats:bstats-bukkit,https://bStats.org,https://github.com/Bastian/bStats-Metrics,maven,42,true,true,false,false,true,false,false
com.konghq:unirest-java,http://github.com/Kong/unirest-java/,https://github.com/Kong/unirest-java,maven,87,true,true,true,true,true,false,false
com.jfoenix:jfoenix,http://www.jfoenix.com/,https://github.com/jfoenixadmin/JFoenix,maven,57,true,true,true,false,true,false,false
com.getbase:floatingactionbutton,https://github.com/futuresimple/android-floating-action-button,https://github.com/futuresimple/android-floating-action-button,maven,37,true,true,false,false,true,false,false
com.googlecode.objectify:objectify,https://github.com/objectify/objectify,https://github.com/objectify/objectify,maven,37,true,true,false,false,true,false,false
me.dm7.barcodescanner:zxing,https://github.com/dm77/barcodescanner,https://github.com/dm77/barcodescanner,maven,42,true,true,false,false,true,false,false
ru.yandex.qatools.ashot:ashot,http://nexus.sonatype.org/oss-repository-hosting.html,https://github.com/yandex-qatools/ashot,maven,42,true,true,false,false,true,false,false
org.zeromq:jeromq,https://github.com/zeromq/jeromq,https://github.com/zeromq/jeromq,maven,50,true,true,false,true,true,false,false
org.apache.opennlp:opennlp-tools,https://www.apache.org/,https://github.com/apache/opennlp,maven,87,true,true,true,true,true,true,false
uk.org.lidalia:slf4j-test,http://projects.lidalia.org.uk/slf4j-test,https://github.com/Mahoney/slf4j-test,maven,28,true,true,false,false,false,false,false
io.protostuff:protostuff-core,https://protostuff.github.io,https://github.com/protostuff/protostuff,maven,37,true,true,false,false,true,false,false
org.glassfish:jakarta.el,https://projects.eclipse.org/projects/ee4j.el,https://github.com/eclipse-ee4j/el-ri,maven,62,true,true,true,true,true,false,false
javax.json.bind:javax.json.bind-api,https://javaee.github.io/jsonb-spec,https://github.com/javaee/jsonb-spec,maven,50,true,true,false,true,true,false,false
com.mchange:mchange-commons-java,https://github.com/swaldman/mchange-commons-java,https://github.com/swaldman/mchange-commons-java,maven,14,false,false,false,false,true,false,false
org.codehaus.plexus:plexus-interpolation,http://codehaus-plexus.github.io/,https://github.com/codehaus-plexus/plexus-interpolation,maven,12,false,true,false,false,false,false,false
org.apache.arrow:arrow-vector,https://arrow.apache.org/,https://github.com/apache/arrow,maven,87,true,true,true,true,true,true,false
org.glassfish.web:jakarta.servlet.jsp.jstl,https://projects.eclipse.org/projects/ee4j.jstl,https://github.com/eclipse-ee4j/jstl-api,maven,50,false,true,true,true,true,false,false
com.github.scribejava:scribejava-apis,https://github.com/scribejava/scribejava,https://github.com/scribejava/scribejava,maven,37,true,true,false,false,true,false,false
com.rengwuxian.materialedittext:library,https://github.com/rengwuxian/MaterialEditText,https://github.com/rengwuxian/MaterialEditText,maven,28,true,true,false,false,false,false,false
com.google.accompanist:accompanist-systemuicontroller,https://github.com/google/accompanist/,https://github.com/google/accompanist,maven,87,true,true,true,true,true,true,false
org.codehaus.castor:castor-xml,https://github.com/castor-data-binding/castor,https://github.com/castor-data-binding/castor,maven,12,false,true,false,false,false,false,false
com.amazonaws:amazon-kinesis-client,https://aws.amazon.com/kinesis,https://github.com/awslabs/amazon-kinesis-client,maven,87,true,true,true,true,true,true,false
net.md-5:bungeecord-api,https://github.com/SpigotMC/BungeeCord,https://github.com/SpigotMC/BungeeCord,maven,50,true,true,false,false,true,false,true
com.vdurmont:emoji-java,https://github.com/vdurmont/emoji-java,https://github.com/vdurmont/emoji-java,maven,42,true,true,false,false,true,false,false
com.google.maps:google-maps-services,https://github.com/googlemaps/google-maps-services-java,https://github.com/googlemaps/google-maps-services-java,maven,87,true,true,true,true,true,true,false
com.github.vladimir-bukhtoyarov:bucket4j-core,http://github.com/vladimir-bukhtoyarov/bucket4j/bucket4j-core,https://github.com/vladimir-bukhtoyarov/bucket4j,maven,37,true,true,false,false,true,false,false
org.jvnet.mimepull:mimepull,https://github.com/eclipse-ee4j/metro-mimepull,https://github.com/eclipse-ee4j/metro-mimepull,maven,75,true,true,true,true,true,false,false
com.alibaba.otter:canal.client,https://github.com/alibaba/canal,https://github.com/alibaba/canal,maven,50,true,true,false,false,true,false,false
com.github.jknack:handlebars,https://github.com/jknack/handlebars.java,https://github.com/jknack/handlebars.java,maven,42,true,true,false,false,true,false,false
com.yammer.dropwizard:dropwizard-core,http://dropwizard.codahale.com/,https://github.com/codahale/dropwizard,maven,0,false,false,false,false,false,false,false
org.springframework.mobile:spring-mobile-device,https://github.com/spring-projects/spring-mobile,https://github.com/spring-projects/spring-mobile,maven,75,true,true,true,true,true,false,false
io.r2dbc:r2dbc-postgresql,https://github.com/r2dbc/r2dbc-postgresql,https://github.com/r2dbc/r2dbc-postgresql,maven,62,true,true,false,true,true,true,false
net.sf.py4j:py4j,http://nexus.sonatype.org/oss-repository-hosting.html,https://github.com/py4j/py4j,maven,50,true,true,false,true,true,false,false
org.apache.maven.plugins:maven-resources-plugin,https://maven.apache.org/plugins/,https://github.com/apache/maven-resources-plugin,maven,62,true,true,true,false,false,true,false
com.baomidou:mybatisplus-spring-boot-starter,https://github.com/baomidou/mybatisplus-boot-starter,https://github.com/baomidou/mybatisplus-boot-starter,maven,0,false,false,false,false,false,false,false
com.tngtech.java:junit-dataprovider,https://github.com/TNG/junit-dataprovider,https://github.com/TNG/junit-dataprovider,maven,87,true,true,true,true,true,true,false
com.j256.ormlite:ormlite-android,https://ormlite.com/,https://github.com/j256/ormlite-android,maven,42,true,true,false,false,true,false,false
org.ocpsoft.prettytime:prettytime,http://ocpsoft.org/prettytime/,https://github.com/ocpsoft/prettytime,maven,37,true,true,false,false,true,false,false
com.google.caliper:caliper,https://github.com/google/caliper,https://github.com/google/caliper,maven,75,true,true,true,true,true,false,false
org.fusesource.mqtt-client:mqtt-client,http://mqtt-client.fusesource.org/,https://github.com/fusesource/mqtt-client,maven,37,true,true,false,false,true,false,false
com.dropbox.core:dropbox-core-sdk,https://github.com/dropbox/dropbox-sdk-java/,https://github.com/dropbox/dropbox-sdk-java,maven,37,true,true,false,false,true,false,false
org.primefaces.extensions:primefaces-extensions,https://github.com/primefaces-extensions,https://github.com/primefaces-extensions/primefaces-extensions,maven,75,true,true,true,true,true,false,false
com.badlogicgames.box2dlights:box2dlights,http://github.com/libgdx/box2dlights,https://github.com/libgdx/box2dlights,maven,37,true,true,false,false,true,false,false
com.github.joschi.jackson:jackson-datatype-threetenbp,https://github.com/joschi/jackson-datatype-threetenbp,https://github.com/joschi/jackson-datatype-threetenbp,maven,0,false,false,false,false,false,false,false
org.nanohttpd:nanohttpd,http://www.nanohttpd.org,https://github.com/NanoHttpd/nanohttpd,maven,37,true,true,false,false,true,false,false
oauth.signpost:signpost-core,https://github.com/mttkay/signpost/releases,https://github.com/mttkay/signpost,maven,42,true,true,false,false,true,false,false
com.google.cloud:google-cloud-datastore,https://github.com/googleapis/java-datastore,https://github.com/googleapis/java-datastore,maven,75,false,true,true,true,true,true,false
com.jjoe64:graphview,http://android-graphview.org/,https://github.com/jjoe64/GraphView,maven,42,true,true,false,false,true,false,false
io.projectreactor.kotlin:reactor-kotlin-extensions,https://github.com/reactor/reactor-kotlin-extensions,https://github.com/reactor/reactor-kotlin-extensions,maven,87,true,true,true,true,true,false,false
io.r2dbc:r2dbc-h2,https://github.com/r2dbc/r2dbc-h2,https://github.com/r2dbc/r2dbc-h2,maven,62,true,true,false,true,true,true,false
org.web3j:core,https://web3j.io,https://github.com/web3j/web3j,maven,62,true,true,false,true,true,true,false
com.ibeetl:beetl,ibeetl.com,https://github.com/javamonkey/beetl2.0,maven,42,true,true,false,false,true,false,false
org.mnode.ical4j:ical4j,http://ical4j.github.io,https://github.com/ical4j/ical4j,maven,75,true,true,true,false,true,false,true
ru.yandex.clickhouse:clickhouse-jdbc,https://github.com/ClickHouse/clickhouse-jdbc/tree/master/clickhouse-jdbc,https://github.com/ClickHouse/clickhouse-jdbc,maven,75,true,true,false,true,true,true,false
com.sun.activation:jakarta.activation,https://github.com/eclipse-ee4j/jaf,https://github.com/eclipse-ee4j/jaf,maven,75,true,true,true,true,true,false,false
com.github.stephenc.findbugs:findbugs-annotations,http://stephenc.github.com/findbugs-annotations,https://github.com/stephenc/findbugs-annotations,maven,28,true,true,false,false,false,false,false
com.googlecode.owasp-java-html-sanitizer:owasp-java-html-sanitizer,https://github.com/OWASP/java-html-sanitizer,https://github.com/OWASP/java-html-sanitizer,maven,62,true,true,false,true,true,false,false
jakarta.transaction:jakarta.transaction-api,https://projects.eclipse.org/projects/ee4j.jta,https://github.com/eclipse-ee4j/jta-api,maven,62,true,true,true,true,true,false,false
jp.wasabeef:glide-transformations,https://github.com/wasabeef/glide-transformations,https://github.com/wasabeef/glide-transformations,maven,57,true,true,false,false,true,true,false
org.apache.rocketmq:rocketmq-spring-boot-starter,https://github.com/apache/rocketmq-spring,https://github.com/apache/rocketmq-spring,maven,75,true,true,true,false,true,true,false
io.opentracing:opentracing-api,https://github.com/opentracing/opentracing-java,https://github.com/opentracing/opentracing-java,maven,50,true,true,false,true,true,false,false
com.jakewharton.retrofit:retrofit2-rxjava2-adapter,http://nexus.sonatype.org/oss-repository-hosting.html,https://github.com/JakeWharton/retrofit2-rxjava2-adapter,maven,28,true,true,false,false,false,false,false
io.opencensus:opencensus-api,https://github.com/census-instrumentation/opencensus-java,https://github.com/census-instrumentation/opencensus-java,maven,87,true,true,true,true,true,false,false
io.seata:seata-all,https://seata.io,https://github.com/seata/seata,maven,100,true,true,true,true,true,true,true
org.androidannotations:androidannotations-api,http://androidannotations.org,https://github.com/androidannotations/androidannotations,maven,62,true,true,true,true,true,false,false
jakarta.inject:jakarta.inject-api,https://github.com/eclipse-ee4j/injection-api,https://github.com/eclipse-ee4j/injection-api,maven,50,false,false,true,true,true,false,false
com.mikhaellopez:circularimageview,https://github.com/lopspower/CircularImageView,https://github.com/lopspower/CircularImageView,maven,57,true,true,false,false,true,true,false
com.facebook.soloader:soloader,https://github.com/facebook/soloader,https://github.com/facebook/soloader,maven,75,true,true,true,true,true,false,false
com.nulab-inc:zxcvbn,https://github.com/nulab/zxcvbn4j,https://github.com/nulab/zxcvbn4j,maven,37,true,true,false,false,true,false,false
org.apache.maven.reporting:maven-reporting-impl,https://maven.apache.org/shared/,https://github.com/apache/maven-reporting-impl,maven,50,true,true,true,false,false,false,false
org.kordamp.bootstrapfx:bootstrapfx-core,https://github.com/kordamp/bootstrapfx,https://github.com/kordamp/bootstrapfx,maven,37,true,true,false,false,true,false,false
org.kohsuke:github-api,https://github-api.kohsuke.org/,https://github.com/hub4j/github-api,maven,75,true,true,true,true,true,true,false
org.jboss.logmanager:jboss-logmanager,https://jboss.org,https://github.com/jboss-logging/jboss-logmanager,maven,75,true,true,true,true,true,false,false
com.opera:operadriver,http://opera.com/developer/tools/operadriver/,https://github.com/operasoftware/operadriver,maven,37,true,true,false,false,true,false,false
org.jfree:jcommon,http://www.jfree.org/jcommon/,https://github.com/jfree/jcommon,maven,42,true,true,false,false,true,false,false
org.logback-extensions:logback-ext-spring,https://github.com/qos-ch/logback-extensions,https://github.com/qos-ch/logback-extensions,maven,37,true,true,false,false,true,false,false
io.kubernetes:client-java,https://github.com/kubernetes-client/java,https://github.com/kubernetes-client/java,maven,100,true,true,true,true,true,false,true
org.springframework.data:spring-data-couchbase,https://github.com/spring-projects/spring-data-couchbase,https://github.com/spring-projects/spring-data-couchbase,maven,87,true,true,true,true,true,true,false
