Name,Package URL,Github,ecosystem,Mean,Median,Range,q1,q2,q3,Std,totalContributors
inquirer,https://www.npmjs.com/package/inquirer,https://github.com/SBoudrias/Inquirer.js,npm,0.0129236276849642,0.0011933174224343676,0.9988066825775657,0.0011933174224343676,0.0011933174224343676,0.002386634844868735,0.09933692810731615,100
eslint,https://www.npmjs.com/package/eslint,https://github.com/eslint/eslint,npm,0.054883720930232555,0.010111223458038422,0.9949443882709808,0.006066734074823054,0.010111223458038422,0.034378159757330634,0.13887765088341614,100
body-parser,https://www.npmjs.com/package/body-parser,https://github.com/expressjs/body-parser,npm,0.04746646795827123,0.001639344262295082,0.9983606557377049,0.001639344262295082,0.001639344262295082,0.001639344262295082,0.2078669938334115,22
node-fetch,https://www.npmjs.com/package/node-fetch,https://github.com/node-fetch/node-fetch,npm,0.038925619834710726,0.008264462809917356,0.9917355371900827,0.008264462809917356,0.008264462809917356,0.01652892561983471,0.11624016152763422,100
js-yaml,https://www.npmjs.com/package/js-yaml,https://github.com/nodeca/js-yaml,npm,0.03169014084507042,0.0024752475247524753,0.9975247524752475,0.0024752475247524753,0.0024752475247524753,0.0024752475247524753,0.16217274810375382,71
commander,https://www.npmjs.com/package/commander,https://github.com/tj/commander.js,npm,0.021363636363636362,0.0023923444976076554,0.9976076555023924,0.0023923444976076554,0.0023923444976076554,0.004784688995215311,0.10627140824915655,100
qs,https://www.npmjs.com/package/qs,https://github.com/ljharb/qs,npm,0.031496062992125984,0.0026246719160104987,0.9973753280839895,0.0026246719160104987,0.0026246719160104987,0.010498687664041995,0.13932507821439064,57
react-dom,https://www.npmjs.com/package/react-dom,https://github.com/facebook/react,npm,0.06541357705351497,0.009311950336264873,0.9958613554061045,0.005173305742369374,0.009311950336264873,0.03776513191929643,0.17432281438688108,99
lru-cache,https://www.npmjs.com/package/lru-cache,https://github.com/isaacs/node-lru-cache,npm,0.027543129089827485,0.0024390243902439024,0.9975609756097561,0.0024390243902439024,0.0024390243902439024,0.0024390243902439024,0.1537715644298447,41
minimatch,https://www.npmjs.com/package/minimatch,https://github.com/isaacs/minimatch,npm,0.04411347517730497,0.0035460992907801418,0.9964539007092199,0.0035460992907801418,0.0035460992907801418,0.0035460992907801418,0.19512977732394157,25
lodash,https://www.npmjs.com/package/lodash,https://github.com/lodash/lodash,npm,0.01128760529482551,0.00030084235860409147,0.9998495788206979,0.00030084235860409147,0.00030084235860409147,0.0007521058965102287,0.09948938427323048,100
tslib,https://www.npmjs.com/package/tslib,https://github.com/Microsoft/tslib,npm,0.09244791666666667,0.03125,0.984375,0.015625,0.03125,0.0625,0.187838778146369,36
ajv,https://www.npmjs.com/package/ajv,https://github.com/ajv-validator/ajv,npm,0.011995540691192862,0.0011148272017837235,0.9994425863991081,0.0005574136008918618,0.0011148272017837235,0.0011148272017837235,0.09937408842127173,100
underscore,https://www.npmjs.com/package/underscore,https://github.com/jashkenas/underscore,npm,0.03022608695652174,0.0052173913043478265,0.9965217391304347,0.0034782608695652175,0.0052173913043478265,0.008695652173913044,0.11238652718802082,100
@types/node,https://www.npmjs.com/package/%40types%2Fnode,https://github.com/DefinitelyTyped/DefinitelyTyped,npm,0.07296718640912263,0.03188270886665115,0.9860367698394229,0.01768675820339772,0.03188270886665115,0.07377239934838259,0.12612356045737075,100
jsonwebtoken,https://www.npmjs.com/package/jsonwebtoken,https://github.com/auth0/node-jsonwebtoken,npm,0.03345406023637058,0.00819672131147541,0.9918032786885246,0.00819672131147541,0.00819672131147541,0.01639344262295082,0.11550199557087815,86
yargs,https://www.npmjs.com/package/yargs,https://github.com/yargs/yargs,npm,0.024579710144927543,0.005797101449275362,0.9971014492753624,0.005797101449275362,0.005797101449275362,0.014492753623188406,0.1000881610960977,100
winston,https://www.npmjs.com/package/winston,https://github.com/winstonjs/winston,npm,0.02085551330798479,0.0038022813688212928,0.9980988593155894,0.0038022813688212928,0.0038022813688212928,0.0076045627376425855,0.10129831872329187,100
ms,https://www.npmjs.com/package/ms,https://github.com/vercel/ms,npm,0.08031400966183573,0.021739130434782608,0.9782608695652174,0.021739130434782608,0.021739130434782608,0.043478260869565216,0.173672799374291,36
rxjs,https://www.npmjs.com/package/rxjs,https://github.com/reactivex/rxjs,npm,0.02366182014001077,0.0026925148088314485,0.9989229940764675,0.0016155088852988692,0.0026925148088314485,0.008077544426494346,0.10410834237734032,100
execa,https://www.npmjs.com/package/execa,https://github.com/sindresorhus/execa,npm,0.03318754823771546,0.0033444816053511705,0.9966555183946488,0.0033444816053511705,0.0033444816053511705,0.0033444816053511705,0.14787003444666447,52
form-data,https://www.npmjs.com/package/form-data,https://github.com/form-data/form-data,npm,0.05228758169934641,0.010101010101010102,0.98989898989899,0.010101010101010102,0.010101010101010102,0.020202020202020204,0.16778323095817357,34
mime,https://www.npmjs.com/package/mime,https://github.com/broofa/mime,npm,0.0286999357464125,0.0049261083743842365,0.9950738916256158,0.0049261083743842365,0.0049261083743842365,0.009852216748768473,0.14485317008934742,46
prop-types,https://www.npmjs.com/package/prop-types,https://github.com/facebook/prop-types,npm,0.09366391184573,0.030303030303030304,0.9696969696969697,0.030303030303030304,0.030303030303030304,0.06060606060606061,0.19551467051161436,44
ejs,https://www.npmjs.com/package/ejs,https://github.com/mde/ejs,npm,0.0175374531835206,0.0018726591760299626,0.9990636704119851,0.0009363295880149813,0.0018726591760299626,0.003745318352059925,0.10180024474837691,100
iconv-lite,https://www.npmjs.com/package/iconv-lite,https://github.com/ashtuchkin/iconv-lite,npm,0.038188002473716766,0.00510204081632653,0.9948979591836735,0.00510204081632653,0.00510204081632653,0.01020408163265306,0.1701041452623855,33
colors,https://www.npmjs.com/package/colors,https://github.com/Marak/colors.js,npm,0.06712328767123288,0.0136986301369863,0.9863013698630136,0.0136986301369863,0.0136986301369863,0.0273972602739726,0.18298826826845527,40
open,https://www.npmjs.com/package/open,https://github.com/sindresorhus/open,npm,0.029338051009877637,0.007518796992481203,0.9924812030075187,0.007518796992481203,0.007518796992481203,0.007518796992481203,0.13743728354798018,51
moment,https://www.npmjs.com/package/moment,https://github.com/moment/moment,npm,0.029157754010695182,0.0066844919786096255,0.9959893048128342,0.0053475935828877,0.0066844919786096255,0.009358288770053475,0.12550246391114409,100
jquery,https://www.npmjs.com/package/jquery,https://github.com/jquery/jquery,npm,0.036463949843260186,0.0018808777429467085,0.9993730407523511,0.0012539184952978057,0.0018808777429467085,0.006896551724137931,0.11857540607079249,100
mkdirp,https://www.npmjs.com/package/mkdirp,https://github.com/isaacs/node-mkdirp,npm,0.12633181126331813,0.0136986301369863,0.9863013698630136,0.0136986301369863,0.0136986301369863,0.0273972602739726,0.3089389719873101,9
minimist,https://www.npmjs.com/package/minimist,https://github.com/minimistjs/minimist,npm,0.11515151515151516,0.022727272727272728,0.9772727272727273,0.022727272727272728,0.022727272727272728,0.045454545454545456,0.24568825387061308,15
path-to-regexp,https://www.npmjs.com/package/path-to-regexp,https://github.com/pillarjs/path-to-regexp,npm,0.042097998619737745,0.004830917874396135,0.9951690821256038,0.004830917874396135,0.004830917874396135,0.004830917874396135,0.18443488007291226,28
readable-stream,https://www.npmjs.com/package/readable-stream,https://github.com/nodejs/readable-stream,npm,0.07275968238535083,0.008264462809917356,0.9917355371900827,0.008264462809917356,0.008264462809917356,0.01652892561983471,0.21516888914639562,51
cross-spawn,https://www.npmjs.com/package/cross-spawn,https://github.com/moxystudio/node-cross-spawn,npm,0.0634469696969697,0.005681818181818182,0.9943181818181818,0.005681818181818182,0.005681818181818182,0.011363636363636364,0.22718787873230248,18
xml2js,https://www.npmjs.com/package/xml2js,https://github.com/Leonidas-from-XIV/node-xml2js,npm,0.025275052036871845,0.0043859649122807015,0.9956140350877193,0.0043859649122807015,0.0043859649122807015,0.008771929824561403,0.128221458859548,59
ora,https://www.npmjs.com/package/ora,https://github.com/sindresorhus/ora,npm,0.03115443425076453,0.009174311926605505,0.9908256880733946,0.009174311926605505,0.009174311926605505,0.009174311926605505,0.14138241248061267,48
resolve,https://www.npmjs.com/package/resolve,https://github.com/browserify/resolve,npm,0.024455696202531647,0.002531645569620253,0.9974683544303797,0.002531645569620253,0.002531645569620253,0.005063291139240506,0.139403917919681,50
webpack,https://www.npmjs.com/package/webpack,https://github.com/webpack/webpack,npm,0.01533284127653592,0.0014761703922395613,0.9992619148038803,0.0009489666807254323,0.0014761703922395613,0.004006748207507381,0.10160016265643142,96
prettier,https://www.npmjs.com/package/prettier,https://github.com/prettier/prettier,npm,0.04299701789264414,0.002485089463220676,0.9990059642147118,0.0014910536779324055,0.002485089463220676,0.010934393638170975,0.13962446335130085,100
bluebird,https://www.npmjs.com/package/bluebird,https://github.com/petkaantonov/bluebird,npm,0.01184174624829468,0.0006821282401091405,0.9993178717598908,0.0006821282401091405,0.0006821282401091405,0.001364256480218281,0.09944248437863241,100
object-assign,https://www.npmjs.com/package/object-assign,https://github.com/sindresorhus/object-assign,npm,0.10989010989010987,0.023809523809523808,0.9761904761904762,0.023809523809523808,0.023809523809523808,0.047619047619047616,0.25754588913668125,13
jest,https://www.npmjs.com/package/jest,https://github.com/jestjs/jest,npm,0.028812423873325214,0.0060901339829476245,0.9963459196102314,0.004263093788063338,0.0060901339829476245,0.015225334957369063,0.10797141824297038,100
jsdom,https://www.npmjs.com/package/jsdom,https://github.com/jsdom/jsdom,npm,0.031209253417455306,0.004206098843322818,0.9978969505783386,0.002103049421661409,0.004206098843322818,0.010515247108307046,0.1182607615044969,100
classnames,https://www.npmjs.com/package/classnames,https://github.com/JedWatson/classnames,npm,0.07358024691358024,0.011111111111111112,0.9888888888888889,0.011111111111111112,0.011111111111111112,0.03333333333333333,0.1946230416320108,45
cheerio,https://www.npmjs.com/package/cheerio,https://github.com/cheeriojs/cheerio,npm,0.01848910751932537,0.0007027406886858749,0.9992972593113141,0.0007027406886858749,0.0007027406886858749,0.0021082220660576245,0.104084351078147,100
ws,https://www.npmjs.com/package/ws,https://github.com/websockets/ws,npm,0.0219568345323741,0.0014388489208633094,0.9985611510791367,0.0014388489208633094,0.0014388489208633094,0.0028776978417266188,0.11454495791467992,100
shelljs,https://www.npmjs.com/package/shelljs,https://github.com/shelljs/shelljs,npm,0.027919556777036166,0.0035335689045936395,0.9964664310954063,0.0035335689045936395,0.0035335689045936395,0.007067137809187279,0.12490659320626374,81
eslint-plugin-import,https://www.npmjs.com/package/eslint-plugin-import,https://github.com/import-js/eslint-plugin-import,npm,0.02031137724550898,0.003592814371257485,0.9976047904191617,0.0023952095808383233,0.003592814371257485,0.005988023952095809,0.10888419902691976,100
uglify-js,https://www.npmjs.com/package/uglify-js,https://github.com/mishoo/UglifyJS,npm,0.013851498046026922,0.0004342162396873643,0.9995657837603127,0.0004342162396873643,0.0004342162396873643,0.0008684324793747286,0.10171959121166815,100
postcss,https://www.npmjs.com/package/postcss,https://github.com/postcss/postcss,npm,0.012389589905362777,0.0015772870662460567,0.999211356466877,0.0007886435331230284,0.0015772870662460567,0.002365930599369085,0.09930611738605566,100
eslint-plugin-react,https://www.npmjs.com/package/eslint-plugin-react,https://github.com/jsx-eslint/eslint-plugin-react,npm,0.03550347222222222,0.008680555555555556,0.9947916666666666,0.005208333333333333,0.008680555555555556,0.017361111111111112,0.13235689714894866,100
cookie,https://www.npmjs.com/package/cookie,https://github.com/jshttp/cookie,npm,0.050559947299077736,0.003952569169960474,0.9960474308300395,0.003952569169960474,0.003952569169960474,0.007905138339920948,0.1987942531247187,24
buffer,https://www.npmjs.com/package/buffer,https://github.com/feross/buffer,npm,0.020194016232051096,0.001584786053882726,0.9984152139461173,0.001584786053882726,0.001584786053882726,0.004754358161648178,0.12191287445751076,66
cors,https://www.npmjs.com/package/cors,https://github.com/expressjs/cors,npm,0.05056481979558903,0.006993006993006993,0.993006993006993,0.006993006993006993,0.006993006993006993,0.006993006993006993,0.18447094138594106,39
camelcase,https://www.npmjs.com/package/camelcase,https://github.com/sindresorhus/camelcase,npm,0.05768063145112326,0.01639344262295082,0.9836065573770492,0.01639344262295082,0.01639344262295082,0.01639344262295082,0.18532945498558312,27
chai,https://www.npmjs.com/package/chai,https://github.com/chaijs/chai,npm,0.024241758241758244,0.004395604395604396,0.9978021978021978,0.002197802197802198,0.004395604395604396,0.008791208791208791,0.10257755510939393,100
joi,https://www.npmjs.com/package/joi,https://github.com/hapijs/joi,npm,0.026764705882352944,0.0034602076124567475,0.9982698961937716,0.0034602076124567475,0.0034602076124567475,0.00865051903114187,0.13127998838965604,100
co,https://www.npmjs.com/package/co,https://github.com/tj/co,npm,0.04965986394557824,0.011111111111111112,0.9888888888888889,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.16824052118795876,49
strip-ansi,https://www.npmjs.com/package/strip-ansi,https://github.com/chalk/strip-ansi,npm,0.126,0.04,0.98,0.02,0.04,0.04,0.29148584871310645,10
validator,https://www.npmjs.com/package/validator,https://github.com/validatorjs/validator.js,npm,0.017869080779944292,0.004178272980501393,0.9972144846796658,0.002785515320334262,0.004178272980501393,0.008356545961002786,0.09925840094446806,100
supports-color,https://www.npmjs.com/package/supports-color,https://github.com/chalk/supports-color,npm,0.04411764705882353,0.008333333333333333,0.9916666666666667,0.008333333333333333,0.008333333333333333,0.008333333333333333,0.1683315061510801,34
graceful-fs,https://www.npmjs.com/package/graceful-fs,https://github.com/isaacs/node-graceful-fs,npm,0.042629784009094354,0.005494505494505495,0.9945054945054945,0.005494505494505495,0.005494505494505495,0.01098901098901099,0.18102077547152798,29
babel-core,https://www.npmjs.com/package/babel-core,https://github.com/babel/babel,npm,0.026082702191795714,0.0023813573737030106,0.9988093213131485,0.0015308725973805068,0.0023813573737030106,0.005953393434257527,0.10728545483062933,97
rollup,https://www.npmjs.com/package/rollup,https://github.com/rollup/rollup,npm,0.01968736797634136,0.0016899028305872412,0.9991550485847064,0.0008449514152936206,0.0016899028305872412,0.002957329953527672,0.10958746237218163,100
marked,https://www.npmjs.com/package/marked,https://github.com/markedjs/marked,npm,0.03654919236417034,0.002936857562408223,0.9985315712187959,0.0014684287812041115,0.002936857562408223,0.005873715124816446,0.14709374972450215,100
ramda,https://www.npmjs.com/package/ramda,https://github.com/ramda/ramda,npm,0.04151041666666666,0.010416666666666666,0.9947916666666666,0.005208333333333333,0.010416666666666666,0.018229166666666668,0.14124901095093748,100
react-router,https://www.npmjs.com/package/react-router,https://github.com/remix-run/react-router,npm,0.028462434478741992,0.0023296447291788003,0.9988351776354106,0.0011648223645894002,0.0023296447291788003,0.0052417006406523005,0.11925914350400921,100
deepmerge,https://www.npmjs.com/package/deepmerge,https://github.com/TehShrike/deepmerge,npm,0.050078247261345854,0.007042253521126761,0.9929577464788732,0.007042253521126761,0.007042253521126761,0.014084507042253521,0.18656024419509698,27
graphql,https://www.npmjs.com/package/graphql,https://github.com/graphql/graphql-js,npm,0.018995373430270985,0.0013218770654329147,0.9993390614672836,0.0006609385327164573,0.0013218770654329147,0.003304692663582287,0.10751918498806891,100
compression,https://www.npmjs.com/package/compression,https://github.com/expressjs/compression,npm,0.08830171635049684,0.0027100271002710027,0.997289972899729,0.0027100271002710027,0.0027100271002710027,0.016260162601626018,0.2749430307478551,12
argparse,https://www.npmjs.com/package/argparse,https://github.com/nodeca/argparse,npm,0.10311493018259936,0.04081632653061224,0.9795918367346939,0.02040816326530612,0.04081632653061224,0.04081632653061224,0.2208447047617878,19
core-js,https://www.npmjs.com/package/core-js,https://github.com/zloirock/core-js,npm,0.010426783004552352,0.00018968133535660092,0.9998103186646434,0.00018968133535660092,0.00018968133535660092,0.00037936267071320183,0.09945762234841486,100
bootstrap,https://www.npmjs.com/package/bootstrap,https://github.com/twbs/bootstrap,npm,0.019800115519927188,0.0014261460101867571,0.9994567062818336,0.0008149405772495755,0.0014261460101867571,0.00400679117147708,0.10569104713571208,97
esprima,https://www.npmjs.com/package/esprima,https://github.com/jquery/esprima,npm,0.018594791035735917,0.000984251968503937,0.9990157480314961,0.000984251968503937,0.000984251968503937,0.001968503937007874,0.12283080215823548,65
aws-sdk,https://www.npmjs.com/package/aws-sdk,https://github.com/aws/aws-sdk-js,npm,0.024091803278688526,0.0013114754098360656,0.999344262295082,0.0006557377049180328,0.0013114754098360656,0.0019672131147540984,0.11156534925321061,100
serve-static,https://www.npmjs.com/package/serve-static,https://github.com/expressjs/serve-static,npm,0.08606150793650795,0.002976190476190476,0.9970238095238095,0.002976190476190476,0.002976190476190476,0.002976190476190476,0.27556282360343726,12
chokidar,https://www.npmjs.com/package/chokidar,https://github.com/paulmillr/chokidar,npm,0.01882113821138211,0.0013550135501355014,0.9986449864498645,0.0013550135501355014,0.0013550135501355014,0.0027100271002710027,0.11236010528408297,100
source-map,https://www.npmjs.com/package/source-map,https://github.com/mozilla/source-map,npm,0.02277300164624108,0.0035211267605633804,0.9964788732394366,0.0035211267605633804,0.0035211267605633804,0.01056338028169014,0.11291671131226651,77
events,https://www.npmjs.com/package/events,https://github.com/Gozala/events,npm,0.14268867924528303,0.018867924528301886,0.9811320754716981,0.018867924528301886,0.018867924528301886,0.1509433962264151,0.2618641538730715,16
mime-types,https://www.npmjs.com/package/mime-types,https://github.com/jshttp/mime-types,npm,0.13522727272727272,0.0022727272727272726,0.9977272727272727,0.0022727272727272726,0.0022727272727272726,0.05227272727272727,0.32726088993743907,8
ansi-styles,https://www.npmjs.com/package/ansi-styles,https://github.com/chalk/ansi-styles,npm,0.08982511923688395,0.013513513513513514,0.9864864864864865,0.013513513513513514,0.013513513513513514,0.02702702702702703,0.23309243635117652,17
ini,https://www.npmjs.com/package/ini,https://github.com/npm/ini,npm,0.10266406757634827,0.017543859649122806,0.9824561403508771,0.017543859649122806,0.017543859649122806,0.05263157894736842,0.20877022095410736,27
escape-string-regexp,https://www.npmjs.com/package/escape-string-regexp,https://github.com/sindresorhus/escape-string-regexp,npm,0.2352941176470588,0.11764705882352941,0.9411764705882353,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.3429971702850177,6
once,https://www.npmjs.com/package/once,https://github.com/isaacs/once,npm,0.21568627450980393,0.058823529411764705,0.9411764705882353,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.3507557611764376,6
mongodb,https://www.npmjs.com/package/mongodb,https://github.com/mongodb/node-mongodb-native,npm,0.021516724336793542,0.0014417531718569781,0.9994232987312572,0.0008650519031141869,0.0014417531718569781,0.0031718569780853517,0.11148855525811588,100
date-fns,https://www.npmjs.com/package/date-fns,https://github.com/date-fns/date-fns,npm,0.025147928994082837,0.0029585798816568047,0.9985207100591716,0.0029585798816568047,0.0029585798816568047,0.005917159763313609,0.12721704278213117,100
through2,https://www.npmjs.com/package/through2,https://github.com/rvagg/through2,npm,0.07465753424657534,0.0136986301369863,0.9863013698630136,0.0136986301369863,0.0136986301369863,0.0273972602739726,0.21461320800128306,20
react-router-dom,https://www.npmjs.com/package/react-router-dom,https://github.com/remix-run/react-router,npm,0.028462434478741992,0.0023296447291788003,0.9988351776354106,0.0011648223645894002,0.0023296447291788003,0.0052417006406523005,0.11925914350400921,100
progress,https://www.npmjs.com/package/progress,https://github.com/visionmedia/node-progress,npm,0.15294117647058825,0.058823529411764705,0.9411764705882353,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.23821713801548927,25
find-up,https://www.npmjs.com/package/find-up,https://github.com/sindresorhus/find-up,npm,0.09861111111111111,0.020833333333333332,0.9791666666666666,0.020833333333333332,0.020833333333333332,0.0625,0.24193790653240752,15
which,https://www.npmjs.com/package/which,https://github.com/npm/node-which,npm,0.0844017094017094,0.009615384615384616,0.9903846153846154,0.009615384615384616,0.009615384615384616,0.028846153846153848,0.22544507160871757,18
@babel/core,https://www.npmjs.com/package/%40babel%2Fcore,https://github.com/babel/babel,npm,0.026082702191795714,0.0023813573737030106,0.9988093213131485,0.0015308725973805068,0.0023813573737030106,0.005953393434257527,0.10728545483062933,97
color-convert,https://www.npmjs.com/package/color-convert,https://github.com/Qix-/color-convert,npm,0.07384615384615385,0.015384615384615385,0.9846153846153847,0.015384615384615385,0.015384615384615385,0.03076923076923077,0.19797794390332815,25
npm,https://www.npmjs.com/package/npm,https://github.com/npm/cli,npm,0.023100225667189955,0.001201923076923077,0.9993990384615384,0.0008012820512820513,0.001201923076923077,0.003605769230769231,0.10810189504220084,98
nanoid,https://www.npmjs.com/package/nanoid,https://github.com/ai/nanoid,npm,0.01189090909090909,0.0012121212121212121,0.9987878787878788,0.0012121212121212121,0.0012121212121212121,0.0012121212121212121,0.09933267809054137,100
clone,https://www.npmjs.com/package/clone,https://github.com/pvorb/node-clone,npm,0.05454545454545455,0.01818181818181818,0.990909090909091,0.00909090909090909,0.01818181818181818,0.02727272727272727,0.1792928066482771,29
ts-node,https://www.npmjs.com/package/ts-node,https://github.com/TypeStrong/ts-node,npm,0.022621621621621624,0.002702702702702703,0.9972972972972973,0.002702702702702703,0.002702702702702703,0.002702702702702703,0.13060104635486142,100
redux,https://www.npmjs.com/package/redux,https://github.com/reduxjs/redux,npm,0.03169902912621359,0.008090614886731391,0.9951456310679612,0.0048543689320388345,0.008090614886731391,0.014563106796116505,0.12016066069244044,100
yargs-parser,https://www.npmjs.com/package/yargs-parser,https://github.com/yargs/yargs-parser,npm,0.0510204081632653,0.009523809523809525,0.9904761904761905,0.009523809523809525,0.009523809523809525,0.0380952380952381,0.13643653823218763,56
ip,https://www.npmjs.com/package/ip,https://github.com/indutny/node-ip,npm,0.11764705882352941,0.06060606060606061,0.9696969696969697,0.030303030303030304,0.06060606060606061,0.09090909090909091,0.2243441386460217,17
react-redux,https://www.npmjs.com/package/react-redux,https://github.com/reduxjs/react-redux,npm,0.03832000000000001,0.008,0.996,0.004,0.008,0.012,0.13277370824075074,100
nodemon,https://www.npmjs.com/package/nodemon,https://github.com/remy/nodemon,npm,0.012246798603026774,0.0011641443538998836,0.9988358556461001,0.0011641443538998836,0.0011641443538998836,0.002328288707799767,0.09930437662288114,100
eventemitter3,https://www.npmjs.com/package/eventemitter3,https://github.com/primus/eventemitter3,npm,0.07715338553661907,0.005988023952095809,0.9940119760479041,0.005988023952095809,0.005988023952095809,0.011976047904191617,0.2139656265631851,26
htmlparser2,https://www.npmjs.com/package/htmlparser2,https://github.com/fb55/htmlparser2,npm,0.042498638591395896,0.0012706480304955528,0.9987293519695044,0.0012706480304955528,0.0012706480304955528,0.0025412960609911056,0.17402443453896496,56
extend,https://www.npmjs.com/package/extend,https://github.com/justmoon/node-extend,npm,0.09866220735785952,0.007246376811594203,0.9927536231884058,0.007246376811594203,0.007246376811594203,0.021739130434782608,0.26205198492361137,13
@types/react,https://www.npmjs.com/package/%40types%2Freact,https://github.com/DefinitelyTyped/DefinitelyTyped,npm,0.07296718640912263,0.03188270886665115,0.9860367698394229,0.01768675820339772,0.03188270886665115,0.07377239934838259,0.12612356045737075,100
q,https://www.npmjs.com/package/q,https://github.com/kriskowal/q,npm,0.028973843058350105,0.002857142857142857,0.9971428571428571,0.002857142857142857,0.002857142857142857,0.005714285714285714,0.13546024791034333,71
crypto-js,https://www.npmjs.com/package/crypto-js,https://github.com/brix/crypto-js,npm,0.08695652173913043,0.02857142857142857,0.9714285714285714,0.02857142857142857,0.02857142857142857,0.05714285714285714,0.1973162008403704,23
@babel/runtime,https://www.npmjs.com/package/%40babel%2Fruntime,https://github.com/babel/babel,npm,0.026082702191795714,0.0023813573737030106,0.9988093213131485,0.0015308725973805068,0.0023813573737030106,0.005953393434257527,0.10728545483062933,97
immutable,https://www.npmjs.com/package/immutable,https://github.com/immutable-js/immutable-js,npm,0.012739852398523988,0.0009225092250922509,0.9990774907749077,0.0009225092250922509,0.0009225092250922509,0.0018450184501845018,0.09947906748379085,100
sprintf-js,https://www.npmjs.com/package/sprintf-js,https://github.com/alexei/sprintf.js,npm,0.06164383561643836,0.00684931506849315,0.9931506849315068,0.00684931506849315,0.00684931506849315,0.0136986301369863,0.21033616712707429,21
safe-buffer,https://www.npmjs.com/package/safe-buffer,https://github.com/feross/safe-buffer,npm,0.15,0.03333333333333333,0.9833333333333333,0.016666666666666666,0.03333333333333333,0.06666666666666667,0.3216709844269797,8
sass-loader,https://www.npmjs.com/package/sass-loader,https://github.com/webpack-contrib/sass-loader,npm,0.027660130718954245,0.0044444444444444444,0.9955555555555555,0.0044444444444444444,0.0044444444444444444,0.0044444444444444444,0.1159337731376875,85
tar,https://www.npmjs.com/package/tar,https://github.com/isaacs/node-tar,npm,0.030466266336983395,0.0016778523489932886,0.9983221476510067,0.0016778523489932886,0.0016778523489932886,0.003355704697986577,0.15953001777694004,38
merge-stream,https://www.npmjs.com/package/merge-stream,https://github.com/grncdr/merge-stream,npm,0.23043478260869565,0.13043478260869565,0.9565217391304348,0.043478260869565216,0.13043478260869565,0.2608695652173913,0.2877787955369202,10
vue,https://www.npmjs.com/package/vue,https://github.com/vuejs/core,npm,0.016016134036611854,0.001861619609059882,0.99906919019547,0.0012410797393732546,0.001861619609059882,0.004033509152963078,0.10038564766856227,100
cross-env,https://www.npmjs.com/package/cross-env,https://github.com/kentcdodds/cross-env,npm,0.19555555555555557,0.1,0.9,0.1,0.1,0.2,0.190852538254079,45
autoprefixer,https://www.npmjs.com/package/autoprefixer,https://github.com/postcss/autoprefixer,npm,0.011346153846153846,0.0009615384615384616,0.9995192307692308,0.0004807692307692308,0.0009615384615384616,0.0014423076923076924,0.09937131333640098,100
p-limit,https://www.npmjs.com/package/p-limit,https://github.com/sindresorhus/p-limit,npm,0.10964912280701755,0.02631578947368421,0.9736842105263158,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.2685485879796778,12
cosmiconfig,https://www.npmjs.com/package/cosmiconfig,https://github.com/cosmiconfig/cosmiconfig,npm,0.1336238198983297,0.012345679012345678,0.9876543209876543,0.012345679012345678,0.012345679012345678,0.08641975308641975,0.2614883353288138,34
has-flag,https://www.npmjs.com/package/has-flag,https://github.com/sindresorhus/has-flag,npm,0.19327731092436976,0.058823529411764705,0.9411764705882353,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.3293431586935366,7
source-map-support,https://www.npmjs.com/package/source-map-support,https://github.com/evanw/node-source-map-support,npm,0.04542083796811271,0.011494252873563218,0.9885057471264368,0.011494252873563218,0.011494252873563218,0.022988505747126436,0.14239212985641284,62
morgan,https://www.npmjs.com/package/morgan,https://github.com/expressjs/morgan,npm,0.05348837209302325,0.0029069767441860465,0.997093023255814,0.0029069767441860465,0.0029069767441860465,0.0029069767441860465,0.21715213567230152,20
through,https://www.npmjs.com/package/through,https://github.com/dominictarr/through,npm,0.112987012987013,0.012987012987012988,0.987012987012987,0.012987012987012988,0.012987012987012988,0.012987012987012988,0.29569634746452717,10
xtend,https://www.npmjs.com/package/xtend,https://github.com/Raynos/xtend,npm,0.0887218045112782,0.02857142857142857,0.9714285714285714,0.02857142857142857,0.02857142857142857,0.05714285714285714,0.21538958520052784,19
ansi-regex,https://www.npmjs.com/package/ansi-regex,https://github.com/chalk/ansi-regex,npm,0.14325068870523416,0.030303030303030304,0.9696969696969697,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.28193543255098025,11
whatwg-fetch,https://www.npmjs.com/package/whatwg-fetch,https://github.com/github/fetch,npm,0.04887535937764249,0.006172839506172839,0.9938271604938271,0.006172839506172839,0.006172839506172839,0.012345679012345678,0.15434890133023085,73
estraverse,https://www.npmjs.com/package/estraverse,https://github.com/estools/estraverse,npm,0.06555944055944055,0.011363636363636364,0.9886363636363636,0.011363636363636364,0.011363636363636364,0.022727272727272728,0.19047120559391398,26
babel-loader,https://www.npmjs.com/package/babel-loader,https://github.com/babel/babel-loader,npm,0.04345794392523364,0.009345794392523364,0.9906542056074766,0.009345794392523364,0.009345794392523364,0.009345794392523364,0.13309392355936817,100
